date,fragility_prob,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,prob_trigger,fold
2018-03-16,0.5060014601448604,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-03-23,0.2347538439018933,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-04-06,0.12269830211607409,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-04-13,0.1055880364488263,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-04-20,0.14171165288389231,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-04-27,0.07913891853619709,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-05-04,0.07011146407586222,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-05-11,0.2673676810288077,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-05-18,0.19224067843396364,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-05-25,0.30380058127614573,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-06-01,0.21729310596090798,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-06-08,0.4131073161367878,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-06-15,0.4909302305156125,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-06-22,0.46332965605884047,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-06-29,0.45871650786500806,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-07-06,0.45659514983962757,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-07-13,0.4729872895238889,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-07-20,0.43733601339077516,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-07-27,0.5202300840298273,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-08-03,0.5475018878992135,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-08-10,0.5030727354590318,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-08-17,0.5262515166760926,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-08-24,0.5326556165662724,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-08-31,0.615676967291746,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-09-07,0.5997930062914639,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-09-14,0.5811993241901398,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-09-21,0.6104913385229733,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-09-28,0.6767709313517222,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-10-05,0.6258104682254556,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-10-12,0.31820641769624025,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-10-19,0.3392626587117672,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-10-26,0.10281886140525609,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-11-02,0.05855388692533876,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-11-09,0.05560804945775567,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-11-16,0.03212548290966766,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-11-23,0.008014472810236435,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-11-30,0.006481588223236167,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-12-07,0.0014315304948216338,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-12-14,0.0029762510602205257,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-12-21,0.0030863044012785835,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2018-12-28,0.010273118807207859,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,1
2019-01-04,0.07151952032996606,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-01-11,0.019674795882127217,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-01-18,0.025982830461006662,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-01-25,0.07747402660130642,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-02-01,0.06786540943970112,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-02-08,0.03792187932880894,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-02-15,0.04518934992490066,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-02-22,0.07940600210055909,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-03-01,0.20907701933308379,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-03-08,0.2283799435406686,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
2019-03-15,0.3030640551041427,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,2
