date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2022-04-29,0.7004264948064343,0.653468079779066,0.06310198564712516,0.12694007698235202,0.0,-0.037338759861342274,-0.14666731381499898,-0.22266972394729256,0.33376585939916265,33.400001525878906,1.6417817928575953,0.0,0.375,0.44067635523609994,0.4624146148523092,0.5609166560238888,0.021738259616209288,0.08741461485230922,10.0
2022-05-06,0.7253607999543129,0.712134934204392,0.051809978539029584,0.14177295366499615,0.0,-0.012769281399374166,-0.12458269495287522,-0.23259567298246275,0.3848936496504879,30.190000534057617,0.8288076485749888,0.0,0.325,0.4214237426802846,0.4678733732041467,0.5614225307242918,0.046449630523862084,0.14287337320414667,10.0
2022-05-13,0.7329887664163551,0.7186081087940137,0.03609368408594989,0.13783489283775366,0.1,-0.023637610745234072,-0.12822289821541288,-0.2507352777487116,0.4269742011484869,28.8700008392334,0.3884158149741187,0.0,0.25,0.3959311764159172,0.46722217673923777,0.5631194804903891,0.07129100032332059,0.21722217673923777,10.0
2022-05-20,0.7936776314883345,0.7226626909460678,0.024242399117047644,0.09627055861466581,0.0,-0.04391633955586638,-0.13607672052281283,-0.28364024170833113,0.44835020842954365,29.43000030517578,0.4709677611656851,0.0,0.25,0.39567022431785437,0.47234329030103905,0.545612201145021,0.07667306598318469,0.22234329030103905,10.0
2022-05-27,0.8080086961154123,0.7127934882840721,0.033471566306387646,0.08878310472668181,0.0,0.07073586102455365,-0.05765079701490228,-0.23296791740222877,0.448313909458493,25.719999313354492,-0.25943020483314,1.0,0.175,0.3995379709788015,0.4637508621871104,0.544503283725621,0.06421289120830892,0.28875086218711044,10.0
2022-06-03,0.7634179231597328,0.7095568741578439,0.032431308317719475,0.06298008674442472,0.0,0.022951166506597565,-0.07099537852148152,-0.24016428087132968,0.41859252182637874,24.790000915527344,-0.3802712575291547,1.0,0.175,0.4348021257602441,0.4723627893534478,0.5376819916623337,0.0375606635932037,0.2973627893534478,10.0
2022-06-10,0.7718476167431795,0.7135716858095392,0.026219734842247554,0.05924305462106544,0.0,-0.056694909570407015,-0.010279599758066582,-0.2832430982556947,0.37188979671073447,27.75,0.4132706491425518,0.0,0.125,0.4068880404818193,0.47067800724684394,0.5319689066407284,0.06378996676502463,0.34567800724684394,10.0
2022-06-17,0.7913509746168824,0.7202996079272195,0.034979372023838017,0.05460839448134555,0.0,-0.04898913238038116,-0.056502010187181595,-0.31835639699979845,0.36916092270121925,31.1299991607666,1.0566723814394419,0.0,0.1,0.35195927708368674,0.46478803054848256,0.5250575635732486,0.11282875346479582,0.3647880305484825,10.0
2022-06-24,0.8056003965694716,0.7300029788982455,0.028469384787144808,0.06351927314886079,0.0,0.08764609160049308,0.02762944087531438,-0.26751955291575824,0.39146323819567,27.229999542236328,0.1150487294011795,1.0,0.075,0.3646926997852512,0.4609085078367564,0.5212567195195893,0.0962158080515052,0.3859085078367564,10.0
2022-07-01,0.7909996240687941,0.7283185432928991,0.04574214595816032,0.07473956661093806,0.0,-0.0423612282590613,-0.07623437668389099,-0.298548324329993,0.3730856684240507,26.700000762939453,-0.1607748438978162,0.0,0.075,0.34129437040202093,0.45788173282473343,0.5186810125667608,0.1165873624227125,0.3828817328247334,10.0
2022-07-08,0.8056411693130675,0.7260633039125092,0.022447117131719235,0.0798483164307822,0.0,0.05376772093439497,-0.04502594605085597,-0.26567958419701043,0.3638540250491563,24.639999389648438,-0.8628972849817717,1.0,0.025,0.36413452148278547,0.4602318436032095,0.525967027179805,0.09609732212042404,0.4352318436032095,10.0
