date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members,vix_spike,corr_jump,breadth_break,dd_break,vol_spike,rel_break,breadth_recovery,corr_normalization,reclaim_ema,rel_recovery,ret_recovery,stress_events,recovery_events,stress_intensity,recovery_intensity,intensity_spread,fold
2017-10-27,0.3879670540623113,0.4413060195262882,0.06612716389605708,0.07730823266808766,0.9,0.017012723355375625,0.04729566218133274,0.0,0.11417275583460228,9.800000190734863,-0.740624083660891,1.0,1.0,0.6293115942190735,0.5324752710461927,0.6306800745195319,-0.09683632317288071,-0.46752472895380726,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.725495911668027,11.696198302663094,-7.970702390995067,1
2017-11-03,0.3375878782441172,0.42676576456182863,0.03788194767472134,0.10242259671258395,0.9,0.013422753728578263,0.039400508095470244,0.0,0.11375668441331754,9.140000343322754,-1.1692584860082595,1.0,1.0,0.6665040498340522,0.5477786644919698,0.6396326460918346,-0.11872538534208243,-0.45222133550803023,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.5577163169632877,12.432122653376961,-8.874406336413674,1
2017-11-10,0.33134201481189396,0.3865978665343122,0.02235608950028468,0.1094645053571761,0.9,0.0026748117461290466,0.03999429534540755,-0.00530765989930293,0.11581062037064148,11.289999961853027,0.5442659654940332,1.0,0.975,0.6680230764586759,0.5364439753603109,0.6093593001595489,-0.13157910109836501,-0.4385560246396891,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.4234926411994966,13.020862133948055,-9.597369492748559,1
2017-11-17,0.41613730337182325,0.36017820645553034,0.01569919918870154,0.09078252021156334,0.9,0.0017567138003309335,0.038028031152291364,-0.003818011954367373,0.12511864551215673,11.430000305175781,1.007092421303832,1.0,0.975,0.6637356314623105,0.5321388171352799,0.5988446173354453,-0.13159681432703063,-0.4428611828647201,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.3161137005884633,13.491853718404931,-10.175740017816468,1
2017-11-24,0.4024219379636718,0.3620936031119931,0.01436566228066074,0.08002064945308603,0.9,0.01113000371886308,0.059893215036973535,0.0,0.12360329688834004,9.670000076293945,-0.8779830883991752,1.0,0.975,0.6537076592241533,0.5318271695799042,0.592513574139005,-0.12188048964424913,-0.4431728304200958,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.2302105480996364,13.86864698597043,-10.638436437870794,1
2017-12-01,0.55068223630835,0.3983332951969263,0.02634427486760935,0.039201752190094176,0.9,-0.01132733701531674,0.015713221421191914,-0.013410808676763808,0.10569469563819008,11.430000305175781,1.255857121207037,1.0,0.95,0.6379525071652151,0.5232398124874795,0.5780923221580656,-0.1147126946777356,-0.42676018751252043,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.161488026108575,14.170081600022831,-11.008593573914256,1
2017-12-08,0.6158967792939416,0.4160157019611559,0.031094501752636037,0.05046055989458208,0.9,0.0013594354676973452,0.0012945868042664177,-0.012069604338032058,0.10992622290872948,9.579999923706055,-0.948840090691811,1.0,0.95,0.6225568904100698,0.5119428083247315,0.5588313170017584,-0.1106140820853383,-0.43805719167526846,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.106510008515726,14.411229291264751,-11.304719282749026,1
2017-12-15,0.6317053739970216,0.4314339966633302,0.011358251597618477,0.04638010500187162,0.9,0.019069060968545326,0.033161112836331164,0.0,0.11434038756797078,9.420000076293945,-1.0806684203186838,1.0,0.925,0.6175596652762053,0.5068876374519522,0.5443897748154978,-0.11067202782425312,-0.41811236254804784,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0625275944414465,14.604147444258288,-10.541619849816842,1
2017-12-22,0.6208914868273646,0.4166696207459154,0.014217758437148606,0.03927172200090381,0.9,0.0003110989878347681,0.012904356155469365,-0.00800571538551742,0.10599353762803428,9.899999618530273,-0.45747683102521564,1.0,0.925,0.6148830545869877,0.5026625860952159,0.5420196817613884,-0.11222046849177181,-0.4223374139047842,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.827341663182024,14.758481966653116,-9.931140303471093,1
2017-12-29,0.5165236886359162,0.40962534072152695,0.02059528097139772,0.026612081250417554,0.9,-0.011361366862372102,0.014465663487527758,-0.01815409223407094,0.0894213731025872,11.039999961853027,0.9314990333487134,0.0,0.925,0.624386850674501,0.5118420462932189,0.5559709863684988,-0.112544804381282,-0.4131579537067811,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.439192918174485,14.881949584568979,-9.442756666394494,1
