date,fragility_prob,recovery_prob,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,prob_trigger,recovery_prob_trigger,chop,fold
2018-02-23,0.27292604159773237,0.01621397611935517,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-03-02,0.2212747517043362,0.041918932787109196,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-03-09,0.3634170212074411,0.03732484613409044,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-03-16,0.5060014601448604,0.03017642718718996,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-03-23,0.2347538439018933,0.05672165306458284,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-04-06,0.12269830211607409,0.02554575834198151,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-04-13,0.1055880364488263,0.04031870432737552,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-04-20,0.14171165288389231,0.05367942204407861,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,1,1
2018-04-27,0.07913891853619709,0.14312259921117312,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-05-04,0.07011146407586222,0.14391665000811762,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,1,1
2018-05-11,0.26736768102880765,0.12703182885307904,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-05-18,0.19224067843396364,0.045218262760246625,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-05-25,0.30380058127614573,0.015584499083423683,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-06-01,0.21729310596090798,0.03158136926382216,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-06-08,0.4131073161367878,0.007933503864782691,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-06-15,0.4909302305156125,0.00638787186443905,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-06-22,0.46332965605884036,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-06-29,0.4587165078650082,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-07-06,0.4565951498396278,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-07-13,0.4729872895238889,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-07-20,0.43733601339077527,0.003157446808510638,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-07-27,0.5202300840298274,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-08-03,0.5475018878992134,0.0026594202898550727,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-08-10,0.5030727354590319,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-08-17,0.5262515166760927,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-08-24,0.5326556165662725,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-08-31,0.615676967291746,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-09-07,0.5997930062914638,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-09-14,0.5811993241901399,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-09-21,0.6104913385229732,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-09-28,0.6767709313517224,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-10-05,0.6258104682254556,0.0,DEFENSIVE_LIGHT,0.85,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-10-12,0.3182064176962402,0.010991262380367867,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-10-19,0.33926265871176714,0.0,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-10-26,0.10281886140525609,0.07682791583051397,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-11-02,0.05855388692533876,0.22593313582344632,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-11-09,0.05560804945775567,0.28536199792737676,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-11-16,0.03212548290966766,0.3978343878904222,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-11-23,0.008014472810236435,0.8485690662065064,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-11-30,0.006481588223236167,0.657802077050573,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-12-07,0.0014315304948216338,0.6315244862029212,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-12-14,0.0029762510602205257,0.5608762780735608,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-12-21,0.0030863044012785835,0.7735189349344194,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2018-12-28,0.010273118807207859,0.7498499179251791,BASELINE,1.0,0.0,,8.215510510438504,14.78077933150568,0.55,0.6,0,1
2019-01-04,0.07151952032996606,0.8131683668024078,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-01-11,0.019674795882127217,0.8502261161516668,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-01-18,0.025982830461006655,0.8036290743828313,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-01-25,0.07747402660130642,0.7738282711316372,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-02-01,0.06786540943970114,0.6617360970321057,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-02-08,0.03792187932880894,0.6993673749657228,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-02-15,0.04518934992490066,0.6359743232166389,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-02-22,0.07940600210055909,0.579800475174839,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-03-01,0.20907701933308376,0.12577254259516465,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-03-08,0.22837994354066862,0.13760378711712937,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-03-15,0.3030640551041427,0.23173712751355788,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-03-22,0.4201392911807928,0.02936296877475825,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-03-29,0.49159292758220136,0.010374715054341897,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-04-05,0.5266066907188525,0.0,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-04-12,0.5268388585246472,0.008325614195420931,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-04-26,0.5255484974013827,0.0,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-05-03,0.5708937462476453,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-05-10,0.6244127903321641,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-05-17,0.6074619025969027,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-05-24,0.48119627356631306,0.0,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-05-31,0.47897572332007665,0.005639582175888878,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-06-07,0.38187807740153223,0.0334186471015234,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-06-14,0.41242432649847177,0.005639582175888878,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-06-21,0.3659423867540574,0.005657125054073621,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-06-28,0.3580168834186553,0.0024461942257217846,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-07-05,0.34216156798306674,0.0023392405063291134,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-07-12,0.3450738422688787,0.0033120567375886545,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-07-19,0.5137928838209138,0.002787518573551263,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-07-26,0.44898525732378064,0.009301708578905983,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-08-02,0.5517003627902669,0.033420108093479804,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-08-09,0.25997414515857037,0.09241023160259343,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-08-16,0.2529778116852892,0.0934269767834721,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-08-23,0.14364757490686916,0.16015950319857686,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-08-30,0.12035376352456194,0.5296234356824853,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-09-06,0.09912925180221561,0.47156994354389536,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-09-13,0.08964276226941584,0.49100578313147003,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-09-20,0.11926937879702916,0.16366199157591454,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-09-27,0.2636488101603064,0.1692582754189344,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-10-04,0.3527977109199528,0.13381963858070933,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-10-11,0.3451589759744881,0.13150884046684344,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2019-10-18,0.3670356063315526,0.1323302594775457,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-10-25,0.32278713562324785,0.08854631552421771,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-11-01,0.3684482365925605,0.057381913251118154,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-11-08,0.4176562931412704,0.04935534374350911,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-11-15,0.4899519127947491,0.028426680877895974,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-11-22,0.5066117976565719,0.0,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-11-29,0.5845516595639243,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-12-06,0.65913821485973,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-12-13,0.6464387719633662,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-12-20,0.6000704696234712,0.0004322534878221806,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2019-12-27,0.6334609529848281,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-01-03,0.6660905269748464,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-01-10,0.6439647856859052,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-01-17,0.6035745216108495,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-01-24,0.591114741116432,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-01-31,0.6289666686482099,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-02-07,0.6479430690776448,0.0025394190871369294,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-02-14,0.6619244653890662,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-02-21,0.6433927145190629,0.0,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-02-28,0.35330079849041934,0.029950556320373772,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-03-06,0.187700263837759,0.05495750403762368,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-03-13,0.17133897967253703,0.4161194767015104,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-03-20,0.13119925983750808,0.6855970714084554,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-03-27,0.1132368596453598,0.6711815007281144,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-04-03,0.06698971747928889,0.7879159640980818,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-04-17,0.11114466898037241,0.5384086274843889,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-04-24,0.08847769318912867,0.4197959993173701,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-05-01,0.08133729871174719,0.42931169266938224,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-05-08,0.08277861670515613,0.39197926763547597,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-05-15,0.11873267901223919,0.2931220126974179,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-05-22,0.18310562278317427,0.21090813068551395,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-05-29,0.19338479566881614,0.20835688109033623,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-06-05,0.19143764741120797,0.20236215316325398,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-06-12,0.22148921659003926,0.20438988731086025,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-06-19,0.22271573894772204,0.10451970334922155,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-06-26,0.2866434940397781,0.04601684783937969,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-07-10,0.445625836511885,0.04243562435793006,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-07-17,0.4914072314681183,0.027453979845623727,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-07-24,0.49168650127043106,0.025684675746481686,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-07-31,0.47337302066516057,0.015003681971390919,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-08-07,0.4436481602852722,0.012099912667852188,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-08-14,0.4233528704921474,0.012541278052396822,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-08-21,0.5315099740227545,0.011949914425147446,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-08-28,0.5692353147240529,0.006483785306188138,DEFENSIVE_LIGHT,0.9,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-09-04,0.4553488255007001,0.021408595298591824,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-09-11,0.3874381339559669,0.018840037081274286,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-09-18,0.3886477853462802,0.032979270769257524,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-09-25,0.319164799499729,0.05027349058743482,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-10-02,0.36976997129367195,0.08399424853917342,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-10-09,0.3655040339691961,0.041376218193510866,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-10-16,0.4504855574297319,0.0420398994451878,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-10-23,0.47928746655413906,0.032757279764992216,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-10-30,0.32091391930415436,0.05577575804407013,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-11-06,0.3093673076509653,0.0721333808795564,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-11-13,0.4014638543949135,0.05267007357277771,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-11-20,0.3763874101186704,0.04921910940707361,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,1,2
2020-11-27,0.3417901850893481,0.050461907541661,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-12-04,0.3715227435395663,0.04538193171750062,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-12-11,0.4429039773406448,0.05493143619170415,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2020-12-18,0.4877236686029413,0.04280766285897081,BASELINE,1.0,0.0,,7.7272005176417435,13.071365022894671,0.55,0.6,0,2
2021-01-08,0.4518635093563249,0.03159038962062492,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-01-15,0.49623504847387717,0.017959588596005677,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,1,3
2021-01-22,0.49613238471187937,0.01984456713677821,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-01-29,0.4419252395771604,0.029719435840898825,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-02-05,0.46118142251614314,0.012243406958182466,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-02-12,0.5025110091356209,0.0019325842696629213,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-02-19,0.5321393154202124,0.005144178472561473,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-02-26,0.38401837755483265,0.0023921993499458286,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-03-05,0.40837236663150445,0.03359222909457894,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-03-12,0.336833910378274,0.027482071388573365,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-03-19,0.3149115957470405,0.07940849650155095,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-03-26,0.3024146853313035,0.09309326651082257,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,1,3
2021-04-09,0.3100553050084581,0.0725287151756912,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-04-16,0.3611342832926447,0.038839653101748195,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-04-23,0.3775076806610787,0.03369186828592267,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-04-30,0.4158686960020991,0.03634394192191567,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,0,3
2021-05-07,0.4164406091039674,0.017959588596005677,BASELINE,1.0,0.0,,8.422324942228125,15.358294552030976,0.65,0.6,1,3
