ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,4036339523.415705,3495951766.1593,1.0,True,2016-10-01,True,False,False
AMZN,True,eligible,2217477469.8392234,2230097577.9363236,1.0,True,2016-10-01,True,False,False
META,True,eligible,2131087644.837672,2346724643.8328333,1.0,True,2016-10-01,True,False,False
MSFT,True,eligible,1176274395.5403137,1286464329.7731853,1.0,True,2016-10-01,True,False,False
GOOGL,True,eligible,1089703261.7507935,1129876748.496767,1.0,True,2016-10-01,True,False,False
NFLX,True,eligible,744920436.4571253,983280813.8294069,1.0,True,2016-10-01,True,False,False
INTC,True,eligible,640624367.00634,642145120.8323191,1.0,True,2016-10-01,True,False,False
NVDA,True,eligible,592819641.5897211,579099753.0755088,1.0,True,2016-10-01,True,False,False
CRM,True,eligible,526710091.8179067,400619560.67120993,1.0,False,2016-10-01,False,False,False
QCOM,True,eligible,457775486.386261,438006703.27614075,1.0,True,2016-10-01,True,False,False
MU,True,eligible,435954256.72760963,383009915.2760596,1.0,True,2016-10-01,True,False,False
AMAT,True,eligible,415958016.364727,322015964.0381798,1.0,False,2016-10-01,False,False,False
AVGO,True,eligible,411858393.87362796,333153087.5037965,1.0,False,2016-10-01,False,False,False
AMD,True,eligible,285915955.3445053,236654296.04572114,1.0,False,2016-10-01,False,False,False
ADBE,True,eligible,269341224.2375946,223161002.03538924,1.0,False,2016-10-01,False,False,False
LRCX,True,eligible,167205901.30991936,173064665.7422989,1.0,False,2016-10-01,False,False,False
TSM,True,eligible,146951672.5710424,146510468.0817044,1.0,False,2016-10-01,False,False,False
NOW,True,eligible,100819687.51207988,102792375.6157103,1.0,False,2016-10-01,False,False,False
ASML,True,eligible,59425101.84616089,74180298.79122537,1.0,False,2016-10-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2016-10-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2016-10-01,False,False,False
SHOP,False,addv_fail,0.0,41727383.73682234,,False,2016-10-01,False,False,False
SMCI,False,addv_fail,0.0,11138211.936795522,,False,2016-10-01,False,False,False
