ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,4573945089.989624,4058414253.62263,1.0,True,2017-10-01,True,False,False
AMZN,True,eligible,2938790186.149343,3369875350.466168,1.0,True,2017-10-01,True,False,False
NVDA,True,eligible,2745945420.5103555,2918441607.5034065,1.0,True,2017-10-01,True,False,False
META,True,eligible,2397362489.2851768,2702218333.6244373,1.0,True,2017-10-01,True,False,False
GOOGL,True,eligible,1332082400.1182556,1563258234.5140245,1.0,True,2017-10-01,True,False,False
MSFT,True,eligible,1218813332.2483318,1362825082.9429324,1.0,True,2017-10-01,True,False,False
MU,True,eligible,1056535511.6904386,913718270.3886244,1.0,True,2017-10-01,True,False,False
NFLX,True,eligible,991910063.2630666,1206199039.150223,1.0,True,2017-10-01,True,False,False
AMD,True,eligible,690340974.4951948,863779868.3599472,1.0,True,2017-10-01,True,False,False
INTC,True,eligible,624229542.3873838,644935257.3915179,1.0,True,2017-10-01,True,False,False
AVGO,True,eligible,563633548.4411875,483149102.9854729,1.0,False,2017-10-01,False,False,False
AMAT,True,eligible,456141689.9965541,423852117.35160464,1.0,False,2017-10-01,False,False,False
CRM,True,eligible,445920110.1957448,357619782.50690037,1.0,False,2017-10-01,False,False,False
ADBE,True,eligible,350282595.083313,295935890.3934055,1.0,False,2017-10-01,False,False,False
QCOM,True,eligible,313062457.9335149,351006260.17272586,1.0,False,2017-10-01,False,False,False
LRCX,True,eligible,286219947.520415,320135756.20277345,1.0,False,2017-10-01,False,False,False
SHOP,True,eligible,159450853.438282,167398552.2179225,1.0,False,2017-10-01,False,False,False
TSM,True,eligible,152208331.140124,162286103.70385307,1.0,False,2017-10-01,False,False,False
NOW,True,eligible,135523045.73291144,162922262.4631155,1.0,False,2017-10-01,False,False,False
ASML,True,eligible,116618968.4010315,116164444.53495571,1.0,False,2017-10-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2017-10-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2017-10-01,False,False,False
SMCI,False,addv_fail,0.0,12829166.244132178,,False,2017-10-01,False,False,False
