ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,4226501235.625254,4075503780.7043166,1.0,True,2018-01-01,True,False,False
AMZN,True,eligible,3856891536.633301,3823891516.53641,1.0,True,2018-01-01,True,False,False
META,True,eligible,2850382018.3724976,2751779597.3851037,1.0,True,2018-01-01,True,False,False
NVDA,True,eligible,2529616503.4845986,2595520320.6995406,1.0,True,2018-01-01,True,False,False
MU,True,eligible,1801548467.6311874,1611247809.1398451,1.0,True,2018-01-01,True,False,False
MSFT,True,eligible,1741331727.3657734,1604135145.8898513,1.0,True,2018-01-01,True,False,False
GOOGL,True,eligible,1552275667.098999,1552224729.2168026,1.0,True,2018-01-01,True,False,False
NFLX,True,eligible,1089948497.5501378,1334276953.8070436,1.0,True,2018-01-01,True,False,False
INTC,True,eligible,1032859813.3137003,1035924735.049275,1.0,True,2018-01-01,True,False,False
AVGO,True,eligible,653204022.4530538,640085515.8115871,1.0,True,2018-01-01,False,True,False
AMAT,True,eligible,609430229.505806,533954652.59828115,1.0,False,2018-01-01,False,False,False
QCOM,True,eligible,545135430.3935623,616738273.7225245,1.0,False,2018-01-01,False,False,False
LRCX,True,eligible,516147419.5542018,442781750.5372365,1.0,False,2018-01-01,False,False,False
ADBE,True,eligible,498859455.1452637,496254239.9898953,1.0,False,2018-01-01,False,False,False
CRM,True,eligible,490861766.81081134,432847805.94638646,1.0,False,2018-01-01,False,False,False
AMD,True,eligible,425617549.98496693,594523331.1240106,1.0,False,2018-01-01,True,False,True
NOW,True,eligible,192256970.1142311,177210426.4434784,1.0,False,2018-01-01,False,False,False
TSM,True,eligible,176347875.93891144,161528249.22331855,1.0,False,2018-01-01,False,False,False
ASML,True,eligible,153765530.49804688,140017358.72422475,1.0,False,2018-01-01,False,False,False
SHOP,True,eligible,141092290.04650116,288602994.02794003,1.0,False,2018-01-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2018-01-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2018-01-01,False,False,False
SMCI,False,addv_fail,0.0,9562243.627154637,,False,2018-01-01,False,False,False
