stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,recovery_prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.6,0.8,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.6,0.8,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.55,0.9,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.55,0.9,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.55,0.8,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.55,0.55,0.8,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.6,0.9,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.6,0.9,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.6,0.8,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.6,0.8,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.55,0.8,0.8,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.0016441904574432662,dual_ml_overlay,0.15,4.0,0.65,0.55,0.85,0.4,0.55,0.8,0.65,1.0978387945095964,1.0944517451979863,0.15735976487909542,-0.11867063408548051,0.16556291390728478,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.6,0.9,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.6,0.9,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.6,0.8,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.6,0.8,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.00270632537866589,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.093114536473769,0.16137383560139673,-0.1230467293144315,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.55,0.8,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.55,0.8,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.6,0.8,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.6,0.8,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.6,0.9,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.4,0.6,0.9,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.55,0.8,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.55,0.8,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.55,0.9,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.55,0.9,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.6,0.8,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.6,0.8,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.6,0.9,0.65,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.004474489218424034,dual_ml_overlay,0.15,2.0,0.65,0.55,0.85,0.55,0.6,0.9,0.8,1.0978387945095964,1.0899399684747408,0.15961522014908747,-0.122895959244266,0.08609271523178808,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.005498909049360356,dual_ml_overlay,0.2,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.1265636427992616,0.16006317287719107,-0.11779303571466126,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.6,0.9,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.6,0.9,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.6,0.8,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.6,0.8,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.006348685146177487,dual_ml_overlay,0.2,4.0,0.65,0.55,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.0885584327547515,0.1563445288533869,-0.12082419473941441,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.9,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.9,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.8,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.8,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.6,0.9,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.6,0.9,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.6,0.8,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.6,0.8,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.55,0.9,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.55,0.9,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.55,0.8,0.8,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.007311021389811021,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.55,0.55,0.8,0.65,1.0978387945095964,1.1202824860794136,0.15750397929497106,-0.11292644774610838,0.37748344370860926,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.6,0.9,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.6,0.9,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.6,0.8,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.6,0.8,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.55,0.9,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.55,0.9,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.55,0.8,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.55,0.55,0.8,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.6,0.9,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.6,0.9,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.6,0.8,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.6,0.8,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.55,0.8,0.8,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.009744384906454195,dual_ml_overlay,0.2,4.0,0.65,0.55,0.85,0.4,0.55,0.8,0.65,1.0978387945095964,1.082292360725724,0.1520696831093995,-0.11957260602183672,0.19205298013245034,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.55,0.55,0.9,0.8,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.55,0.55,0.9,0.65,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.55,0.55,0.8,0.8,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.55,0.55,0.8,0.65,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.4,0.55,0.9,0.8,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
0.9,0.85,0.8,0.8,0.8,-0.013107188589834872,dual_ml_overlay,0.2,2.0,0.55,0.55,0.85,0.4,0.55,0.9,0.65,1.0978387945095964,1.1119507378622178,0.15291544284934222,-0.115013533057715,0.3841059602649007,0.0,2
