Label,FinalEquity,TotalReturn,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,CVaR_5,AvgExposure,TimeInMkt,TurnoverAnn,Days
BASE_OOS,1149814522556.189,11498144.225561889,0.16664974163746926,0.16980225698616308,0.9926372823117815,1.6302873932719695,-0.6751443450827019,0.2468357216515758,-0.025676875747761452,0.5194777011742809,0.778066215199398,7.470011208250777,26580
H7C3_OOS,1383160022321.4163,13831599.223214163,0.1686952356557494,0.16968633795100754,1.0035277836282683,1.6503696879815755,-0.6751443450827018,0.24986543527234176,-0.025630578938089055,0.521142562878432,0.7935289691497367,7.4950203345590305,26580
