ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AMZN,True,eligible,9918140798.174032,11553979168.010893,1.0,True,2021-07-01,True,False,False
AAPL,True,eligible,9133207799.424616,10413919918.419466,1.0,True,2021-07-01,True,False,False
NVDA,True,eligible,8385522261.232884,6320099107.079945,1.0,True,2021-07-01,True,False,False
MSFT,True,eligible,5511030505.974172,6041575927.081033,1.0,True,2021-07-01,True,False,False
META,True,eligible,5196217338.099162,5671851234.969753,1.0,True,2021-07-01,True,False,False
AMD,True,eligible,3180354235.278956,3496491781.1899943,1.0,True,2021-07-01,True,False,False
GOOGL,True,eligible,3052338686.8886313,3364195300.2067447,1.0,True,2021-07-01,True,False,False
SHOP,True,eligible,1897367320.8651226,1738312845.3922575,1.0,True,2021-07-01,False,True,False
NFLX,True,eligible,1715411018.062083,2078411198.9314368,1.0,True,2021-07-01,True,False,False
MU,True,eligible,1563130879.729538,1576281188.8833425,1.0,False,2021-07-01,False,False,False
CRM,True,eligible,1488199836.1876423,1299986334.420195,1.0,False,2021-07-01,False,False,False
PLTR,True,eligible,1335977269.180514,1325652283.8583992,1.0,True,2021-07-01,True,False,False
ADBE,True,eligible,1232894480.3379314,1092456273.241364,1.0,False,2021-07-01,False,False,False
INTC,True,eligible,1188943325.2307765,1407781048.151107,1.0,False,2021-07-01,True,False,True
AMAT,True,eligible,1075058884.3104045,1188196431.7390563,1.0,False,2021-07-01,False,False,False
QCOM,True,eligible,884781033.6770884,1044933562.1439615,1.0,False,2021-07-01,False,False,False
TSM,True,eligible,827994498.1622314,948026885.9101189,1.0,False,2021-07-01,False,False,False
NOW,True,eligible,720313880.0084432,793906431.7481631,1.0,False,2021-07-01,False,False,False
AVGO,True,eligible,702291640.6158447,749733941.7292882,1.0,False,2021-07-01,False,False,False
LRCX,True,eligible,668569025.0123342,793596508.627513,1.0,False,2021-07-01,False,False,False
ASML,True,eligible,455597671.1912028,520022459.1117738,1.0,False,2021-07-01,False,False,False
ARM,False,not_live_yet<2023-09-14>,0.0,0.0,,False,2021-07-01,False,False,False
SMCI,False,addv_fail,0.0,7730121.374202153,,False,2021-07-01,False,False,False
