ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AMZN,True,eligible,6313952999.072774,6934262252.057756,1.0,True,2018-07-01,True,False,False
AAPL,True,eligible,4194940877.7834067,4779575178.6634655,1.0,True,2018-07-01,True,False,False
NFLX,True,eligible,3988753567.259725,3487342945.9514318,1.0,True,2018-07-01,True,False,False
META,True,eligible,3374454158.9097595,4191892277.0767455,1.0,True,2018-07-01,True,False,False
MU,True,eligible,3269834444.700788,2722536496.4583864,1.0,True,2018-07-01,True,False,False
NVDA,True,eligible,2682319925.9324393,2957352004.193413,1.0,True,2018-07-01,True,False,False
MSFT,True,eligible,2485684132.14358,2459454688.800255,1.0,True,2018-07-01,True,False,False
GOOGL,True,eligible,2055797914.3178303,2110032587.8447275,1.0,True,2018-07-01,True,False,False
INTC,True,eligible,1285382614.1860707,1228420000.707039,1.0,True,2018-07-01,True,False,False
AMD,True,eligible,1044662296.8826262,787520136.9139066,1.0,True,2018-07-01,False,True,False
ADBE,True,eligible,830789562.6856995,685953970.3983368,1.0,False,2018-07-01,False,False,False
CRM,True,eligible,746972590.7548523,630449732.9915365,1.0,False,2018-07-01,False,False,False
AMAT,True,eligible,716513984.6501414,654342973.6999633,1.0,False,2018-07-01,False,False,False
AVGO,True,eligible,686758330.1297506,681288916.0381801,1.0,False,2018-07-01,True,False,True
LRCX,True,eligible,624137388.811175,606018455.5598365,1.0,False,2018-07-01,False,False,False
QCOM,True,eligible,475576510.15054065,448896083.4235055,1.0,False,2018-07-01,False,False,False
NOW,True,eligible,287800326.71324414,312107515.8355652,1.0,False,2018-07-01,False,False,False
TSM,True,eligible,255504490.5643209,263977446.0501111,1.0,False,2018-07-01,False,False,False
SHOP,True,eligible,220603100.94747543,240377660.44256422,1.0,False,2018-07-01,False,False,False
ASML,True,eligible,135083337.67690024,152552023.83212134,1.0,False,2018-07-01,False,False,False
ARM,False,not_live_yet<2023-09-14>,0.0,0.0,,False,2018-07-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2018-07-01,False,False,False
SMCI,False,addv_fail,0.0,8579518.347363623,,False,2018-07-01,False,False,False
