ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,18385571458.097942,13976691745.661827,1.0,True,2022-01-01,True,False,False
NVDA,True,eligible,15710721630.768396,12157109709.242956,1.0,True,2022-01-01,True,False,False
AMZN,True,eligible,11143681975.922647,10966719904.042562,1.0,True,2022-01-01,True,False,False
MSFT,True,eligible,9092823325.244547,8073809431.611561,1.0,True,2022-01-01,True,False,False
AMD,True,eligible,7987485727.756703,7495207734.874121,1.0,True,2022-01-01,True,False,False
META,True,eligible,6547073360.681966,7558269790.375918,1.0,True,2022-01-01,True,False,False
GOOGL,True,eligible,4174037531.1299644,4335507821.916853,1.0,True,2022-01-01,True,False,False
ADBE,True,eligible,2163284619.856364,1658162529.6189082,1.0,True,2022-01-01,False,True,False
MU,True,eligible,1900297999.9234264,1477057967.5215948,1.0,False,2022-01-01,False,False,False
CRM,True,eligible,1757209978.2727559,1452758452.1570356,1.0,False,2022-01-01,False,False,False
NFLX,True,eligible,1711061413.2460277,2222881958.260733,1.0,True,2022-01-01,True,False,False
QCOM,True,eligible,1600684433.874766,1555685328.2389202,1.0,False,2022-01-01,False,False,False
SHOP,True,eligible,1574204619.600423,1553187860.653832,1.0,True,2022-01-01,True,False,False
INTC,True,eligible,1533132535.1065319,1478699151.024319,1.0,False,2022-01-01,False,False,False
AVGO,True,eligible,1398371401.7412822,1068438681.8665398,1.0,False,2022-01-01,False,False,False
AMAT,True,eligible,1100504538.832143,968893878.8730924,1.0,False,2022-01-01,False,False,False
TSM,True,eligible,883219291.0122681,852951163.1399972,1.0,False,2022-01-01,False,False,False
LRCX,True,eligible,869510929.6028137,800947851.0497563,1.0,False,2022-01-01,False,False,False
NOW,True,eligible,786615045.1627096,729249129.8849924,1.0,False,2022-01-01,False,False,False
PLTR,True,eligible,707523557.204113,833787959.0274144,1.0,False,2022-01-01,True,False,True
ASML,True,eligible,641786000.4512533,659026368.4206039,1.0,False,2022-01-01,False,False,False
ARM,False,not_live_yet<2023-09-14>,0.0,0.0,,False,2022-01-01,False,False,False
SMCI,False,addv_fail,0.0,8969534.171872668,,False,2022-01-01,False,False,False
