ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
NVDA,True,eligible,29443723245.791782,30405781047.630882,1.0,True,2025-01-01,True,False,False
AAPL,True,eligible,11119439289.398397,10207930302.707493,1.0,True,2025-01-01,True,False,False
MSFT,True,eligible,9061587300.942587,8723197194.549221,1.0,True,2025-01-01,True,False,False
AMZN,True,eligible,7879561678.045044,7709190749.40062,1.0,True,2025-01-01,True,False,False
AVGO,True,eligible,7719739925.98877,5365594846.211024,1.0,True,2025-01-01,True,False,False
META,True,eligible,7023882762.798055,6970980546.971107,1.0,True,2025-01-01,True,False,False
PLTR,True,eligible,6256156237.900557,4650309472.16657,1.0,True,2025-01-01,False,True,False
GOOGL,True,eligible,5421389701.266327,4787220441.264441,1.0,True,2025-01-01,True,False,False
AMD,True,eligible,4633488907.064031,5230733736.737315,1.0,True,2025-01-01,True,False,False
SMCI,True,eligible,3245808742.8571005,2716551608.6460214,1.0,True,2025-01-01,True,False,False
NFLX,True,eligible,2720289754.082489,2649814357.976399,1.0,False,2025-01-01,False,False,False
CRM,True,eligible,2339573658.943685,1907943563.8664608,1.0,False,2025-01-01,False,False,False
MU,True,eligible,2314688321.584778,2080829719.5302691,1.0,False,2025-01-01,True,False,True
TSM,True,eligible,2277204629.4303384,2570786892.466397,1.0,False,2025-01-01,False,False,False
ADBE,True,eligible,2019403222.6559448,1682530299.488855,1.0,False,2025-01-01,False,False,False
INTC,True,eligible,1589638487.3739498,1539252767.0647788,1.0,False,2025-01-01,False,False,False
NOW,True,eligible,1304404214.042155,1241416789.4249568,1.0,False,2025-01-01,False,False,False
QCOM,True,eligible,1243789552.5642395,1274008715.788947,1.0,False,2025-01-01,False,False,False
AMAT,True,eligible,1141172854.2384338,1160523854.066104,1.0,False,2025-01-01,False,False,False
ASML,True,eligible,1047511737.4884033,1408071295.3055246,1.0,False,2025-01-01,False,False,False
LRCX,True,eligible,845064736.3574728,889084251.2244089,1.0,False,2025-01-01,False,False,False
SHOP,True,eligible,738981090.7196045,744702081.8026952,1.0,False,2025-01-01,False,False,False
ARM,True,eligible,615808782.5379944,734040703.7105985,1.0,False,2025-01-01,False,False,False
