date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_vol_21,qqq_vol_63,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,vix_level,vix_chg_5d,vix_z_63,crisis_state,turb_scale,corr_rho,corr_scale,trend_mean,mom_mean,rel_mean,trend_top_mean,mom_top_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2009-10-09,0.42225853542516767,0.45617984980570125,0.03256010829028546,0.0914266568528759,0.9,0.16008850009791964,0.1745142479570224,0.03913890767792694,0.025099042219640655,-0.22147293860247108,23.1200008392334,-0.1938632987022315,-1.4517806445565087,0.0,0.9905025964499178,0.4194355869837375,1.0,1.0,0.6673891916638325,0.5173811555146453,1.0,0.797162617525713,0.610037829932827,-0.15000803614918723,-0.48261884448535475,10.0
2009-10-16,0.5083827906918561,0.4084869250012586,0.03507798987682066,0.0738690991425757,0.9,0.16109417979608343,0.16383118882921724,0.007062302439145629,0.009699737753211979,-0.21597474503782255,21.43000030517578,-0.07309690625918042,-2.223891884618467,0.0,0.9883929504977902,0.5104509794553405,1.0,1.0,0.679637946193612,0.5123796698306841,1.0,0.7936897143349486,0.6046289577774264,-0.1672582763629279,-0.48762033016931594,10.0
2009-10-23,0.35800270320865785,0.3617848784734857,0.0844408387534376,0.11470879403158411,0.8,0.1608158994059908,0.15773456947749803,0.008181452202627115,0.02519613658890596,-0.20956027988869685,22.270000457763672,0.03919739340297701,-1.37312264148147,0.0,0.9871847892558625,0.4612305723787831,1.0,1.0,0.6724351746724537,0.5045509590904121,1.0,0.8057272616479528,0.6129063686358404,-0.16788421558204158,-0.49544904090958786,10.0
2009-10-30,0.32699253140332163,0.39596163025590153,0.03913231642181991,0.11929416419642154,0.6,0.17997499147742063,0.1762877304931277,-0.05031257209271456,-0.000974909198109053,-0.24932933529174195,30.690000534057617,0.3780871083618951,2.97026364670796,0.0,0.9862787541836766,0.36817491229758337,1.0,0.975,0.6563946979289045,0.53240822349238,1.0,0.8089636019431169,0.638177968672942,-0.12398647443652444,-0.44259177650761994,10.0
2009-11-06,0.3384381765740987,0.39555264748738966,0.030510948382209233,0.11266499001408897,0.7,0.18869992080074746,0.17904922558349287,0.04003830019278909,0.008522329243745075,-0.21927375787223224,24.190000534057617,-0.21179536940010002,-0.36935812598384965,0.0,0.9865425535049521,0.33797631239152465,1.0,0.975,0.6669271140567673,0.5382388439118067,1.0,0.8135051693882721,0.6271496058003662,-0.12868827014496065,-0.4367611560881933,10.0
2009-11-13,0.3749832404550489,0.3555788030737989,0.015566342409815208,0.122844849474349,0.9,0.2002069620319794,0.16822836911865327,0.03309900264963761,0.02206260605254884,-0.19343249791540362,23.360000610351562,-0.034311695137727694,-0.6646999640584944,0.0,0.9865496660807349,0.36731450628860934,1.0,0.975,0.7457714816391787,0.550101577091618,1.0,0.9215160527741713,0.6546312688666988,-0.19566990454756072,-0.424898422908382,10.0
2009-11-20,0.4772759498928552,0.37604565915468,0.0181369648623974,0.13354592868594767,0.7,0.2087133553622679,0.16880740084740017,-0.012951712981704278,0.003001413755723492,-0.20387892870277347,22.190000534057617,-0.050085618395723897,-1.0473075066824702,0.0,0.9862156119364871,0.4701697544201663,1.0,1.0,0.7604920700862772,0.5420736580432608,1.0,0.9384589644331266,0.647820875262682,-0.21841841204301637,-0.4579263419567392,10.0
2009-11-27,0.6138603957247711,0.40798860795172903,0.014560767773272393,0.03194536965280599,0.6,0.19737206963704151,0.17481621687289575,-0.0034357633996988657,0.05121994306794253,-0.20259593897732775,24.739999771118164,0.09323909361913052,0.16173649157132833,0.0,0.9856534740221017,0.6007472064510407,1.0,1.0,0.7352364074605345,0.5430636739911459,1.0,0.9119099254153101,0.6607692169041797,-0.19217273346938868,-0.45693632600885414,10.0
2009-12-04,0.5209035087415659,0.3777100020350171,0.0432541984185394,0.05126463190548539,0.7,0.1636310098681265,0.16464804774446737,0.014019924523878347,0.06750530210960992,-0.19141639422675572,21.25,-0.14106708987089167,-1.1870410042065473,0.0,0.9855125654140681,0.5294752860282793,1.0,1.0,0.7210877159689923,0.5503857846609145,1.0,0.867912422032069,0.6650390431431334,-0.17070193130807787,-0.4496142153390855,10.0
2009-12-11,0.39354129243034847,0.3612645070427409,0.03056617923630262,0.04475148534250066,0.8,0.1322341398381251,0.16479735393375372,0.00022661627029085807,0.005239699527529673,-0.19123315602579716,21.59000015258789,0.016000007180606568,-0.9606777907904512,0.0,0.9876016396415298,0.37836176521673714,1.0,1.0,0.700080198089988,0.5443086963801651,1.0,0.8372824927796816,0.6408670540834747,-0.1557715017098229,-0.4556913036198349,10.0
2009-12-18,0.42094104890249806,0.38671362820935884,0.04412024640721551,0.08362486914832684,0.9,0.14547714356686403,0.1687613663995014,0.009158842338907291,0.004153112772497192,-0.18382578801290173,21.68000030517578,0.004168603610551713,-0.8110118511284886,0.0,0.9881009248264774,0.40901007725487626,1.0,1.0,0.6971383892464978,0.5522596724237078,1.0,0.8101504075398864,0.6301923121723901,-0.14487871682279008,-0.44774032757629223,10.0
2010-01-08,0.27512432157245237,0.2790229649058777,0.03037939322531799,0.06383925796257735,1.0,0.12406481041870386,0.15423989642399102,0.01748669510404577,0.06846248219342543,-0.14545849678922196,18.1299991607666,-0.1637454379353338,-1.7036747461699802,0.0,0.9884801763148825,0.2791613524289462,1.0,1.0,0.7577700812585042,0.5906118998996661,1.0,0.9239986155614108,0.7757805134832373,-0.1671581813588381,-0.4093881001003339,10.0
2010-01-15,0.38994274843702453,0.29967706139842243,0.02688529347970134,0.042706433674858824,1.0,0.14070563577918743,0.15851328608318838,-0.015038012998677464,0.03671573014906038,-0.15830910302241497,17.90999984741211,-0.012134546251417966,-1.470490269988118,0.0,0.9877285794556618,0.36878152084486093,1.0,1.0,0.7537796080190645,0.5568681274694572,1.0,0.9217434133661552,0.6936990151879758,-0.19691148054960728,-0.44313187253054276,10.0
2010-01-22,0.596491769259143,0.394689991694236,0.030555759348401906,0.056885302740533474,0.6,0.17714109139231113,0.1746452665805013,-0.048071074769910016,-0.017793660319605387,-0.18933308708181962,27.309999465942383,0.5490641387390098,1.7671022413740667,0.0,0.9864428197180485,0.4493164998262106,1.0,1.0,0.7336119415418456,0.567855757853442,1.0,0.8973890920934947,0.7259373184546328,-0.1657561836884036,-0.432144242146558,10.0
2010-01-29,0.5324754494797221,0.441401673717345,0.04900992795475588,0.05061269079884467,0.5,0.1971296983558665,0.17758650724440034,-0.03102340077042376,-0.07038904736307128,-0.21448273161260256,24.6200008392334,-0.09849867005906077,0.8724627498336927,0.0,0.9843831968219565,0.5204680294138768,1.0,1.0,0.6781307816130507,0.5475651092396948,1.0,0.8556616936327494,0.6918529901106343,-0.13056567237335592,-0.4524348907603052,10.0
2010-02-05,0.5546018360748608,0.44588175475494496,0.031241520707535414,0.05390173937355424,0.7,0.2216305094601663,0.17868218143102405,0.004440145588028521,-0.06848725369637387,-0.210994920579052,26.110000610351562,0.06051989115872658,1.901816291065254,0.0,0.983587125619222,0.5342060637366403,1.0,1.0,0.6550389304825173,0.5354823178669605,1.0,0.8104226969587689,0.6667966518708647,-0.11955661261555672,-0.46451768213303946,10.0
2010-02-12,0.549847262219045,0.4239362294350735,0.0337552811585945,0.05667658861256563,0.3,0.22384907830086767,0.1702864006860356,0.018147980317441137,-0.05587923889326629,-0.1966760719273597,22.729999542236328,-0.12945235500205998,0.3855056741421442,0.0,0.9832876956380462,0.5710627318222716,1.0,0.975,0.6573535549450534,0.5409311345856382,1.0,0.8284319416652428,0.692040019837334,-0.11642242035941519,-0.43406886541436174,10.0
