Date,mode,mode_conf,severity_prob,external_scale,corr_rho,corr_scale
2012-04-02,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.321278713373755,1.0
2012-04-03,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.31336757386746983,1.0
2012-04-04,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.24658649456242093,1.0
2012-04-05,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.3096477121977028,1.0
2012-04-09,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.30710067652011136,1.0
2012-04-10,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.32519673914429714,1.0
2012-04-11,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.3897539115292641,1.0
2012-04-12,BALANCED,0.40227426414124523,0.27401091034750025,0.8218929082741249,0.38214941664046653,1.0
2012-04-13,CASH_BIAS,0.5832356702876155,0.08499847507964581,0.18895019823964607,0.3444862038320093,1.0
2012-04-16,CASH_BIAS,0.5832356702876155,0.08499847507964581,0.18895019823964607,0.38442055961639676,1.0
2012-04-17,CASH_BIAS,0.5832356702876155,0.08499847507964581,0.18895019823964607,0.3533023166188661,1.0
2012-04-18,CASH_BIAS,0.5832356702876155,0.08499847507964581,0.18895019823964607,0.3770423388454901,1.0
2012-04-19,CASH_BIAS,0.5832356702876155,0.08499847507964581,0.18895019823964607,0.38450697456128263,1.0
2012-04-20,CASH_BIAS,0.47957671488502523,0.1128246847245714,0.1853327909858057,0.37193085679462096,1.0
2012-04-23,CASH_BIAS,0.47957671488502523,0.1128246847245714,0.1853327909858057,0.33653409214320107,1.0
2012-04-24,CASH_BIAS,0.47957671488502523,0.1128246847245714,0.1853327909858057,0.3380531706664008,1.0
2012-04-25,CASH_BIAS,0.47957671488502523,0.1128246847245714,0.1853327909858057,0.3197605203817325,1.0
2012-04-26,CASH_BIAS,0.47957671488502523,0.1128246847245714,0.1853327909858057,0.316593077531774,1.0
2012-04-27,CASH_BIAS,0.7141923478660179,0.37493800756640466,0.1512580590163674,0.3357579349691567,1.0
2012-04-30,CASH_BIAS,0.7141923478660179,0.37493800756640466,0.1512580590163674,0.31643880445878153,1.0
2012-05-01,CASH_BIAS,0.7141923478660179,0.37493800756640466,0.1512580590163674,0.3176935917586314,1.0
2012-05-02,CASH_BIAS,0.7141923478660179,0.37493800756640466,0.1512580590163674,0.3235857329213565,1.0
2012-05-03,CASH_BIAS,0.7141923478660179,0.37493800756640466,0.1512580590163674,0.3147603757600831,1.0
2012-05-04,CASH_BIAS,0.7569028505464959,0.22469539453878254,0.17078959870995827,0.3200283584864596,1.0
2012-05-07,CASH_BIAS,0.7569028505464959,0.22469539453878254,0.17078959870995827,0.32317897882425695,1.0
2012-05-08,CASH_BIAS,0.7569028505464959,0.22469539453878254,0.17078959870995827,0.31412790829534254,1.0
2012-05-09,CASH_BIAS,0.7569028505464959,0.22469539453878254,0.17078959870995827,0.30063896728373396,1.0
2012-05-10,CASH_BIAS,0.7569028505464959,0.22469539453878254,0.17078959870995827,0.2798170120931487,1.0
2012-05-11,CASH_BIAS,0.7080807159438628,0.5637733715160144,0.12670946170291814,0.26058761968234195,1.0
2012-05-14,CASH_BIAS,0.7080807159438628,0.5637733715160144,0.12670946170291814,0.22562005644393418,1.0
2012-05-15,CASH_BIAS,0.7080807159438628,0.5637733715160144,0.12670946170291814,0.2137289079842693,1.0
2012-05-16,CASH_BIAS,0.7080807159438628,0.5637733715160144,0.12670946170291814,0.22223441305231598,1.0
2012-05-17,CASH_BIAS,0.7080807159438628,0.5637733715160144,0.12670946170291814,0.1840477084191686,1.0
2012-05-18,DEFENSIVE,0.658678416209757,0.21825787113788547,0.5148794302562246,0.20783955267476248,1.0
2012-05-21,DEFENSIVE,0.658678416209757,0.21825787113788547,0.5148794302562246,0.20113841414139982,1.0
2012-05-22,DEFENSIVE,0.658678416209757,0.21825787113788547,0.5148794302562246,0.2895020692660168,1.0
2012-05-23,DEFENSIVE,0.658678416209757,0.21825787113788547,0.5148794302562246,0.28359789976017497,1.0
2012-05-24,DEFENSIVE,0.658678416209757,0.21825787113788547,0.5148794302562246,0.26614550657045394,1.0
2012-05-25,CASH_BIAS,0.6834181033081276,0.5414950460959824,0.12960564400752228,0.24964360427224735,1.0
2012-05-29,CASH_BIAS,0.6834181033081276,0.5414950460959824,0.12960564400752228,0.23747791756249106,1.0
2012-05-30,CASH_BIAS,0.6834181033081276,0.5414950460959824,0.12960564400752228,0.2983843364622045,1.0
2012-05-31,CASH_BIAS,0.6834181033081276,0.5414950460959824,0.12960564400752228,0.3168343133333564,1.0
2012-06-01,BALANCED,0.6188265278662743,0.27547758952617146,0.8209395668079885,0.3077200431233747,1.0
2012-06-04,BALANCED,0.6188265278662743,0.27547758952617146,0.8209395668079885,0.3641881316272487,1.0
2012-06-05,BALANCED,0.6188265278662743,0.27547758952617146,0.8209395668079885,0.3673250990684638,1.0
2012-06-06,BALANCED,0.6188265278662743,0.27547758952617146,0.8209395668079885,0.33942343149759047,1.0
2012-06-07,BALANCED,0.6188265278662743,0.27547758952617146,0.8209395668079885,0.38534860658929787,1.0
2012-06-08,BALANCED,0.5627812072594656,0.18483231333292294,0.8798589963336001,0.3889251423813537,1.0
2012-06-11,BALANCED,0.5627812072594656,0.18483231333292294,0.8798589963336001,0.40324260674978907,1.0
2012-06-12,BALANCED,0.5627812072594656,0.18483231333292294,0.8798589963336001,0.43472616606388564,1.0
2012-06-13,BALANCED,0.5627812072594656,0.18483231333292294,0.8798589963336001,0.448711234012216,1.0
2012-06-14,BALANCED,0.5627812072594656,0.18483231333292294,0.8798589963336001,0.44877309474440763,1.0
2012-06-15,DEFENSIVE,0.44740635498829234,0.1609452147315126,0.53723136625471,0.4421828750504269,1.0
2012-06-18,DEFENSIVE,0.44740635498829234,0.1609452147315126,0.53723136625471,0.48696220078268054,1.0
2012-06-19,DEFENSIVE,0.44740635498829234,0.1609452147315126,0.53723136625471,0.47294919126915796,1.0
2012-06-20,DEFENSIVE,0.44740635498829234,0.1609452147315126,0.53723136625471,0.5189000964715434,1.0
2012-06-21,DEFENSIVE,0.44740635498829234,0.1609452147315126,0.53723136625471,0.5081929633119815,1.0
2012-06-22,DEFENSIVE,0.531789029851584,0.08732891021331693,0.5659417250168064,0.5645948585624371,1.0
2012-06-25,DEFENSIVE,0.531789029851584,0.08732891021331693,0.5659417250168064,0.611608170269679,1.0
