Label,FinalEquity,TotalReturn,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,CVaR_5,AvgExposure,TimeInMkt,TurnoverAnn,Days
MAHORAGA_AI1_0_FULL,38975914.13911313,388.75914139113127,0.3268269129319994,0.11530066694912118,2.511152448811124,4.971559693088548,-0.2226115257577539,1.468149107821366,-0.014117053256655887,0.2987582612749745,0.7212189616252822,6.983353894980847,5316
MAHORAGA_6_1_BASE_FULL,1958442.1686157647,18.584421686157647,0.1514413429932535,0.18183335353476626,0.8663626555588003,1.4155681314280733,-0.30703744583072134,0.49323411541388185,-0.027062718298192703,0.5396832299075569,0.7671181339352897,7.676484169736743,5316
QQQ_FULL,1717000.097718706,16.17000097718706,0.14428216840344432,0.21606177782040378,0.7320562292497543,1.1700087883698422,-0.5350294801544431,0.2696714363511249,-0.032420855649524696,,0.0,0.0,5316
