Label,FinalEquity,TotalReturn,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,CVaR_5,AvgExposure,TimeInMkt,TurnoverAnn,Days
ALL_OOS,178619.8400233661,0.7861984002336608,0.06576847192655166,0.11247613797642991,0.6225500492422208,0.9850466696172124,-0.15135016295043924,0.43454510153443343,-0.017721019086412285,0.2737680615060587,0.7729847494553377,6.590802192485739,2295
HIGH_SEVERITY,94971.08869521538,-0.05028911304784622,-0.03480918644556308,0.05792472662880138,-0.5824636698893931,-0.7318946512295718,-0.10924207624275628,-0.31864266629472116,-0.009192682862324638,0.051690853110633275,0.4359673024523161,1.6537757028203535,367
DEFENSIVE_OR_CASH,79385.5859735948,-0.20614414026405192,-0.04175359806032808,0.0998709055328091,-0.37696140652564053,-0.5411470558168398,-0.3390771146352247,-0.12313894467707183,-0.017423549389049844,0.21585569582641256,0.7206744868035191,5.7214684074849105,1364
