Date,regime_severity_score
2005-01-03,0.0
2005-01-04,0.0
2005-01-05,0.0
2005-01-06,0.0
2005-01-07,0.031051705879991974
2005-01-10,0.031051705879991974
2005-01-11,0.031051705879991974
2005-01-12,0.031051705879991974
2005-01-13,0.031051705879991974
2005-01-14,0.027169255000384574
2005-01-18,0.027169255000384574
2005-01-19,0.027169255000384574
2005-01-20,0.027169255000384574
2005-01-21,0.023243329029813225
2005-01-24,0.023243329029813225
2005-01-25,0.023243329029813225
2005-01-26,0.023243329029813225
2005-01-27,0.023243329029813225
2005-01-28,0.022024728974852855
2005-01-31,0.022024728974852855
2005-02-01,0.022024728974852855
2005-02-02,0.022024728974852855
2005-02-03,0.022024728974852855
2005-02-04,0.10413660719447954
2005-02-07,0.10413660719447954
2005-02-08,0.10413660719447954
2005-02-09,0.10413660719447954
2005-02-10,0.10413660719447954
2005-02-11,0.08261771632493321
2005-02-14,0.08261771632493321
2005-02-15,0.08261771632493321
2005-02-16,0.08261771632493321
2005-02-17,0.08261771632493321
2005-02-18,0.041253504971013114
2005-02-22,0.041253504971013114
2005-02-23,0.041253504971013114
2005-02-24,0.041253504971013114
2005-02-25,0.0399522079896007
2005-02-28,0.0399522079896007
2005-03-01,0.0399522079896007
2005-03-02,0.0399522079896007
2005-03-03,0.0399522079896007
2005-03-04,0.05263518700753298
2005-03-07,0.05263518700753298
2005-03-08,0.05263518700753298
2005-03-09,0.05263518700753298
2005-03-10,0.05263518700753298
2005-03-11,0.02123652679858572
2005-03-14,0.02123652679858572
2005-03-15,0.02123652679858572
2005-03-16,0.02123652679858572
2005-03-17,0.02123652679858572
2005-03-18,0.06309566762106011
2005-03-21,0.06309566762106011
2005-03-22,0.06309566762106011
2005-03-23,0.06309566762106011
2005-03-24,0.06309566762106011
2005-03-28,0.06309566762106011
2005-03-29,0.06309566762106011
2005-03-30,0.06309566762106011
2005-03-31,0.06309566762106011
2005-04-01,0.06677103737197493
2005-04-04,0.06677103737197493
2005-04-05,0.06677103737197493
2005-04-06,0.06677103737197493
2005-04-07,0.06677103737197493
2005-04-08,0.06271743313334406
2005-04-11,0.06271743313334406
2005-04-12,0.06271743313334406
2005-04-13,0.06271743313334406
2005-04-14,0.06271743313334406
2005-04-15,0.019818088132820842
2005-04-18,0.019818088132820842
2005-04-19,0.019818088132820842
2005-04-20,0.019818088132820842
2005-04-21,0.019818088132820842
2005-04-22,0.1393175119198473
2005-04-25,0.1393175119198473
2005-04-26,0.1393175119198473
2005-04-27,0.1393175119198473
2005-04-28,0.1393175119198473
2005-04-29,0.16944726033183755
2005-05-02,0.16944726033183755
2005-05-03,0.16944726033183755
2005-05-04,0.16944726033183755
2005-05-05,0.16944726033183755
2005-05-06,0.13470289727730736
2005-05-09,0.13470289727730736
2005-05-10,0.13470289727730736
2005-05-11,0.13470289727730736
2005-05-12,0.13470289727730736
2005-05-13,0.04567785843748029
2005-05-16,0.04567785843748029
2005-05-17,0.04567785843748029
2005-05-18,0.04567785843748029
2005-05-19,0.04567785843748029
2005-05-20,0.02811059353998857
2005-05-23,0.02811059353998857
2005-05-24,0.02811059353998857
2005-05-25,0.02811059353998857
2005-05-26,0.02811059353998857
2005-05-27,0.028824405817597328
2005-05-31,0.028824405817597328
2005-06-01,0.028824405817597328
2005-06-02,0.028824405817597328
2005-06-03,0.02422825150780074
2005-06-06,0.02422825150780074
2005-06-07,0.02422825150780074
2005-06-08,0.02422825150780074
2005-06-09,0.02422825150780074
2005-06-10,0.04577864950109167
2005-06-13,0.04577864950109167
2005-06-14,0.04577864950109167
2005-06-15,0.04577864950109167
2005-06-16,0.04577864950109167
2005-06-17,0.05435597909383419
2005-06-20,0.05435597909383419
2005-06-21,0.05435597909383419
2005-06-22,0.05435597909383419
2005-06-23,0.05435597909383419
2005-06-24,0.0627117181710773
2005-06-27,0.0627117181710773
2005-06-28,0.0627117181710773
2005-06-29,0.0627117181710773
2005-06-30,0.0627117181710773
2005-07-01,0.0281267208024161
2005-07-05,0.0281267208024161
2005-07-06,0.0281267208024161
2005-07-07,0.0281267208024161
2005-07-08,0.028313610337588183
2005-07-11,0.028313610337588183
2005-07-12,0.028313610337588183
2005-07-13,0.028313610337588183
2005-07-14,0.028313610337588183
2005-07-15,0.03141891236607562
2005-07-18,0.03141891236607562
2005-07-19,0.03141891236607562
2005-07-20,0.03141891236607562
2005-07-21,0.03141891236607562
2005-07-22,0.02762159718514583
2005-07-25,0.02762159718514583
2005-07-26,0.02762159718514583
2005-07-27,0.02762159718514583
2005-07-28,0.02762159718514583
2005-07-29,0.03101219560907764
2005-08-01,0.03101219560907764
2005-08-02,0.03101219560907764
2005-08-03,0.03101219560907764
2005-08-04,0.03101219560907764
2005-08-05,0.024786213845716488
2005-08-08,0.024786213845716488
2005-08-09,0.024786213845716488
2005-08-10,0.024786213845716488
2005-08-11,0.024786213845716488
2005-08-12,0.07905864704484467
2005-08-15,0.07905864704484467
2005-08-16,0.07905864704484467
2005-08-17,0.07905864704484467
2005-08-18,0.07905864704484467
2005-08-19,0.1285454874558463
2005-08-22,0.1285454874558463
2005-08-23,0.1285454874558463
2005-08-24,0.1285454874558463
2005-08-25,0.1285454874558463
2005-08-26,0.07670532875404457
2005-08-29,0.07670532875404457
2005-08-30,0.07670532875404457
2005-08-31,0.07670532875404457
2005-09-01,0.07670532875404457
2005-09-02,0.082241190678769
2005-09-06,0.082241190678769
2005-09-07,0.082241190678769
2005-09-08,0.082241190678769
2005-09-09,0.017423969739174514
2005-09-12,0.017423969739174514
2005-09-13,0.017423969739174514
2005-09-14,0.017423969739174514
2005-09-15,0.017423969739174514
2005-09-16,0.06173111076665641
2005-09-19,0.06173111076665641
2005-09-20,0.06173111076665641
2005-09-21,0.06173111076665641
2005-09-22,0.06173111076665641
2005-09-23,0.016443802748385625
2005-09-26,0.016443802748385625
2005-09-27,0.016443802748385625
2005-09-28,0.016443802748385625
2005-09-29,0.016443802748385625
2005-09-30,0.024375922631916035
2005-10-03,0.024375922631916035
2005-10-04,0.024375922631916035
2005-10-05,0.024375922631916035
2005-10-06,0.024375922631916035
2005-10-07,0.1322101124091778
2005-10-10,0.1322101124091778
2005-10-11,0.1322101124091778
2005-10-12,0.1322101124091778
2005-10-13,0.1322101124091778
2005-10-14,0.0587879808354012
2005-10-17,0.0587879808354012
2005-10-18,0.0587879808354012
2005-10-19,0.0587879808354012
2005-10-20,0.0587879808354012
2005-10-21,0.031155344688946394
2005-10-24,0.031155344688946394
2005-10-25,0.031155344688946394
2005-10-26,0.031155344688946394
2005-10-27,0.031155344688946394
2005-10-28,0.023039600978374916
2005-10-31,0.023039600978374916
2005-11-01,0.023039600978374916
2005-11-02,0.023039600978374916
2005-11-03,0.023039600978374916
2005-11-04,0.023718821993430776
2005-11-07,0.023718821993430776
2005-11-08,0.023718821993430776
2005-11-09,0.023718821993430776
2005-11-10,0.023718821993430776
2005-11-11,0.007138101377210042
2005-11-14,0.007138101377210042
2005-11-15,0.007138101377210042
2005-11-16,0.007138101377210042
2005-11-17,0.007138101377210042
2005-11-18,0.018807541140076732
2005-11-21,0.018807541140076732
2005-11-22,0.018807541140076732
2005-11-23,0.018807541140076732
2005-11-25,0.009578372901380115
2005-11-28,0.009578372901380115
2005-11-29,0.009578372901380115
2005-11-30,0.009578372901380115
2005-12-01,0.009578372901380115
2005-12-02,0.022846089363444372
2005-12-05,0.022846089363444372
2005-12-06,0.022846089363444372
2005-12-07,0.022846089363444372
2005-12-08,0.022846089363444372
2005-12-09,0.008972631861974605
2005-12-12,0.008972631861974605
2005-12-13,0.008972631861974605
2005-12-14,0.008972631861974605
2005-12-15,0.008972631861974605
2005-12-16,0.032559106401502384
2005-12-19,0.032559106401502384
2005-12-20,0.032559106401502384
2005-12-21,0.032559106401502384
2005-12-22,0.032559106401502384
2005-12-23,0.019020889460550902
2005-12-27,0.019020889460550902
2005-12-28,0.019020889460550902
2005-12-29,0.019020889460550902
2005-12-30,0.018734799616589654
2006-01-03,0.018734799616589654
2006-01-04,0.018734799616589654
2006-01-05,0.018734799616589654
2006-01-06,0.115626961059758
2006-01-09,0.115626961059758
2006-01-10,0.115626961059758
2006-01-11,0.115626961059758
2006-01-12,0.115626961059758
2006-01-13,0.2942652432291765
2006-01-17,0.2942652432291765
2006-01-18,0.2942652432291765
2006-01-19,0.2942652432291765
2006-01-20,0.13791033699353036
2006-01-23,0.13791033699353036
2006-01-24,0.13791033699353036
2006-01-25,0.13791033699353036
2006-01-26,0.13791033699353036
2006-01-27,0.27100219591164476
2006-01-30,0.27100219591164476
2006-01-31,0.27100219591164476
2006-02-01,0.27100219591164476
2006-02-02,0.27100219591164476
2006-02-03,0.2880073496083328
2006-02-06,0.2880073496083328
2006-02-07,0.2880073496083328
2006-02-08,0.2880073496083328
2006-02-09,0.2880073496083328
2006-02-10,0.2318501273047205
2006-02-13,0.2318501273047205
2006-02-14,0.2318501273047205
2006-02-15,0.2318501273047205
2006-02-16,0.2318501273047205
2006-02-17,0.21337794936419335
2006-02-21,0.21337794936419335
2006-02-22,0.21337794936419335
2006-02-23,0.21337794936419335
2006-02-24,0.16205379580916282
2006-02-27,0.16205379580916282
2006-02-28,0.16205379580916282
2006-03-01,0.16205379580916282
2006-03-02,0.16205379580916282
2006-03-03,0.3074283791304484
2006-03-06,0.3074283791304484
2006-03-07,0.3074283791304484
2006-03-08,0.3074283791304484
2006-03-09,0.3074283791304484
2006-03-10,0.2229278300292991
2006-03-13,0.2229278300292991
2006-03-14,0.2229278300292991
2006-03-15,0.2229278300292991
2006-03-16,0.2229278300292991
2006-03-17,0.13200883642137312
2006-03-20,0.13200883642137312
2006-03-21,0.13200883642137312
2006-03-22,0.13200883642137312
2006-03-23,0.13200883642137312
2006-03-24,0.13966749375030754
2006-03-27,0.13966749375030754
2006-03-28,0.13966749375030754
2006-03-29,0.13966749375030754
2006-03-30,0.13966749375030754
2006-03-31,0.14291827591675244
2006-04-03,0.14291827591675244
2006-04-04,0.14291827591675244
2006-04-05,0.14291827591675244
2006-04-06,0.14291827591675244
2006-04-07,0.12711817763739322
2006-04-10,0.12711817763739322
2006-04-11,0.12711817763739322
2006-04-12,0.12711817763739322
2006-04-13,0.12711817763739322
2006-04-17,0.12711817763739322
2006-04-18,0.12711817763739322
2006-04-19,0.12711817763739322
2006-04-20,0.12711817763739322
2006-04-21,0.18560706595898316
2006-04-24,0.18560706595898316
2006-04-25,0.18560706595898316
2006-04-26,0.18560706595898316
2006-04-27,0.18560706595898316
2006-04-28,0.07291778748920189
2006-05-01,0.07291778748920189
2006-05-02,0.07291778748920189
2006-05-03,0.07291778748920189
2006-05-04,0.07291778748920189
2006-05-05,0.3934197572953226
2006-05-08,0.3934197572953226
2006-05-09,0.3934197572953226
2006-05-10,0.3934197572953226
2006-05-11,0.3934197572953226
2006-05-12,0.31006271514545747
2006-05-15,0.31006271514545747
2006-05-16,0.31006271514545747
2006-05-17,0.31006271514545747
2006-05-18,0.31006271514545747
2006-05-19,0.11781647151049146
2006-05-22,0.11781647151049146
2006-05-23,0.11781647151049146
2006-05-24,0.11781647151049146
2006-05-25,0.11781647151049146
2006-05-26,0.18855278751276627
2006-05-30,0.18855278751276627
2006-05-31,0.18855278751276627
2006-06-01,0.18855278751276627
2006-06-02,0.2857610043767249
2006-06-05,0.2857610043767249
2006-06-06,0.2857610043767249
2006-06-07,0.2857610043767249
2006-06-08,0.2857610043767249
2006-06-09,0.05440723854219393
2006-06-12,0.05440723854219393
2006-06-13,0.05440723854219393
2006-06-14,0.05440723854219393
2006-06-15,0.05440723854219393
2006-06-16,0.1421099545499906
2006-06-19,0.1421099545499906
2006-06-20,0.1421099545499906
2006-06-21,0.1421099545499906
2006-06-22,0.1421099545499906
2006-06-23,0.11579185353696494
2006-06-26,0.11579185353696494
2006-06-27,0.11579185353696494
2006-06-28,0.11579185353696494
2006-06-29,0.11579185353696494
2006-06-30,0.44941559700405925
2006-07-03,0.44941559700405925
2006-07-05,0.44941559700405925
2006-07-06,0.44941559700405925
2006-07-07,0.47627723289968665
2006-07-10,0.47627723289968665
2006-07-11,0.47627723289968665
2006-07-12,0.47627723289968665
2006-07-13,0.47627723289968665
2006-07-14,0.013908710967442228
2006-07-17,0.013908710967442228
2006-07-18,0.013908710967442228
2006-07-19,0.013908710967442228
2006-07-20,0.013908710967442228
2006-07-21,0.09806748714445941
2006-07-24,0.09806748714445941
2006-07-25,0.09806748714445941
2006-07-26,0.09806748714445941
2006-07-27,0.09806748714445941
2006-07-28,0.1020002824797619
2006-07-31,0.1020002824797619
2006-08-01,0.1020002824797619
2006-08-02,0.1020002824797619
2006-08-03,0.1020002824797619
2006-08-04,0.11477135013378151
2006-08-07,0.11477135013378151
2006-08-08,0.11477135013378151
2006-08-09,0.11477135013378151
2006-08-10,0.11477135013378151
2006-08-11,0.019007274795952874
2006-08-14,0.019007274795952874
2006-08-15,0.019007274795952874
2006-08-16,0.019007274795952874
2006-08-17,0.019007274795952874
2006-08-18,0.11070455224869236
2006-08-21,0.11070455224869236
2006-08-22,0.11070455224869236
2006-08-23,0.11070455224869236
2006-08-24,0.11070455224869236
2006-08-25,0.0980389300165879
2006-08-28,0.0980389300165879
2006-08-29,0.0980389300165879
2006-08-30,0.0980389300165879
2006-08-31,0.0980389300165879
2006-09-01,0.056206246190999815
2006-09-05,0.056206246190999815
2006-09-06,0.056206246190999815
2006-09-07,0.056206246190999815
2006-09-08,0.06895097483977818
2006-09-11,0.06895097483977818
2006-09-12,0.06895097483977818
2006-09-13,0.06895097483977818
2006-09-14,0.06895097483977818
2006-09-15,0.0965245210108507
2006-09-18,0.0965245210108507
2006-09-19,0.0965245210108507
2006-09-20,0.0965245210108507
2006-09-21,0.0965245210108507
2006-09-22,0.0957818011870616
2006-09-25,0.0957818011870616
2006-09-26,0.0957818011870616
2006-09-27,0.0957818011870616
2006-09-28,0.0957818011870616
2006-09-29,0.07523392050637169
2006-10-02,0.07523392050637169
2006-10-03,0.07523392050637169
2006-10-04,0.07523392050637169
2006-10-05,0.07523392050637169
2006-10-06,0.0789455326481825
2006-10-09,0.0789455326481825
2006-10-10,0.0789455326481825
2006-10-11,0.0789455326481825
2006-10-12,0.0789455326481825
2006-10-13,0.055267342462383524
2006-10-16,0.055267342462383524
2006-10-17,0.055267342462383524
2006-10-18,0.055267342462383524
2006-10-19,0.055267342462383524
2006-10-20,0.13486266462440738
2006-10-23,0.13486266462440738
2006-10-24,0.13486266462440738
2006-10-25,0.13486266462440738
2006-10-26,0.13486266462440738
2006-10-27,0.14576737433746914
2006-10-30,0.14576737433746914
2006-10-31,0.14576737433746914
2006-11-01,0.14576737433746914
2006-11-02,0.14576737433746914
2006-11-03,0.14553796892826068
2006-11-06,0.14553796892826068
2006-11-07,0.14553796892826068
2006-11-08,0.14553796892826068
2006-11-09,0.14553796892826068
2006-11-10,0.1932953649237074
2006-11-13,0.1932953649237074
2006-11-14,0.1932953649237074
2006-11-15,0.1932953649237074
2006-11-16,0.1932953649237074
2006-11-17,0.19369345506402602
2006-11-20,0.19369345506402602
2006-11-21,0.19369345506402602
2006-11-22,0.19369345506402602
2006-11-24,0.18942924552777218
2006-11-27,0.18942924552777218
2006-11-28,0.18942924552777218
2006-11-29,0.18942924552777218
2006-11-30,0.18942924552777218
2006-12-01,0.062366136402098316
2006-12-04,0.062366136402098316
2006-12-05,0.062366136402098316
2006-12-06,0.062366136402098316
2006-12-07,0.062366136402098316
2006-12-08,0.12916746625348816
2006-12-11,0.12916746625348816
2006-12-12,0.12916746625348816
2006-12-13,0.12916746625348816
2006-12-14,0.12916746625348816
2006-12-15,0.18886691561216962
2006-12-18,0.18886691561216962
2006-12-19,0.18886691561216962
2006-12-20,0.18886691561216962
2006-12-21,0.18886691561216962
2006-12-22,0.20456274448471287
2006-12-26,0.20456274448471287
2006-12-27,0.20456274448471287
2006-12-28,0.20456274448471287
2006-12-29,0.15469507359856316
2007-01-03,0.15469507359856316
2007-01-04,0.15469507359856316
2007-01-05,0.22822996865707224
2007-01-08,0.22822996865707224
2007-01-09,0.22822996865707224
2007-01-10,0.22822996865707224
2007-01-11,0.22822996865707224
2007-01-12,0.214594990752867
2007-01-16,0.214594990752867
2007-01-17,0.214594990752867
2007-01-18,0.214594990752867
2007-01-19,0.18937648959654754
2007-01-22,0.18937648959654754
2007-01-23,0.18937648959654754
2007-01-24,0.18937648959654754
2007-01-25,0.18937648959654754
2007-01-26,0.20447274137789478
2007-01-29,0.20447274137789478
2007-01-30,0.20447274137789478
2007-01-31,0.20447274137789478
2007-02-01,0.20447274137789478
2007-02-02,0.05854631889459962
2007-02-05,0.05854631889459962
2007-02-06,0.05854631889459962
2007-02-07,0.05854631889459962
2007-02-08,0.05854631889459962
2007-02-09,0.13853651227212715
2007-02-12,0.13853651227212715
2007-02-13,0.13853651227212715
2007-02-14,0.13853651227212715
2007-02-15,0.13853651227212715
2007-02-16,0.10291633436105396
2007-02-20,0.10291633436105396
2007-02-21,0.10291633436105396
2007-02-22,0.10291633436105396
2007-02-23,0.1869905930644311
2007-02-26,0.1869905930644311
2007-02-27,0.1869905930644311
2007-02-28,0.1869905930644311
2007-03-01,0.1869905930644311
2007-03-02,0.08419512152246147
2007-03-05,0.08419512152246147
2007-03-06,0.08419512152246147
2007-03-07,0.08419512152246147
2007-03-08,0.08419512152246147
2007-03-09,0.0679980172351182
2007-03-12,0.0679980172351182
2007-03-13,0.0679980172351182
2007-03-14,0.0679980172351182
2007-03-15,0.0679980172351182
2007-03-16,0.06606156500746353
2007-03-19,0.06606156500746353
2007-03-20,0.06606156500746353
2007-03-21,0.06606156500746353
2007-03-22,0.06606156500746353
2007-03-23,0.14432169692171234
2007-03-26,0.14432169692171234
2007-03-27,0.14432169692171234
2007-03-28,0.14432169692171234
2007-03-29,0.14432169692171234
2007-03-30,0.031225951861708925
2007-04-02,0.031225951861708925
2007-04-03,0.031225951861708925
2007-04-04,0.031225951861708925
2007-04-05,0.031225951861708925
2007-04-09,0.031225951861708925
2007-04-10,0.031225951861708925
2007-04-11,0.031225951861708925
2007-04-12,0.031225951861708925
2007-04-13,0.0654633556058754
2007-04-16,0.0654633556058754
2007-04-17,0.0654633556058754
2007-04-18,0.0654633556058754
2007-04-19,0.0654633556058754
2007-04-20,0.05893525137783254
2007-04-23,0.05893525137783254
2007-04-24,0.05893525137783254
2007-04-25,0.05893525137783254
2007-04-26,0.05893525137783254
2007-04-27,0.03601736899276342
2007-04-30,0.03601736899276342
2007-05-01,0.03601736899276342
2007-05-02,0.03601736899276342
2007-05-03,0.03601736899276342
2007-05-04,0.07409144000555985
2007-05-07,0.07409144000555985
2007-05-08,0.07409144000555985
2007-05-09,0.07409144000555985
2007-05-10,0.07409144000555985
2007-05-11,0.0946300021898331
