ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,11550004006.853739,11066824638.501461,1.0,True,2020-07-01,True,False,False
AMZN,True,eligible,10502548131.680807,11423614447.39254,1.0,True,2020-07-01,True,False,False
META,True,eligible,6429531367.26949,5388430579.324099,1.0,True,2020-07-01,True,False,False
MSFT,True,eligible,6241489475.175832,6593017432.166981,1.0,True,2020-07-01,True,False,False
NVDA,True,eligible,4735282488.515346,4272228128.2276883,1.0,True,2020-07-01,True,False,False
AMD,True,eligible,2899586825.413475,3388555597.269052,1.0,True,2020-07-01,True,False,False
GOOGL,True,eligible,2596709181.6467285,2797209691.941519,1.0,True,2020-07-01,True,False,False
NFLX,True,eligible,2573711065.51679,3255119232.3217845,1.0,True,2020-07-01,True,False,False
SHOP,True,eligible,2434456569.717153,2493263995.8668056,1.0,False,2020-07-01,False,False,False
INTC,True,eligible,1344259534.920972,1335964138.4505317,1.0,True,2020-07-01,True,False,False
ADBE,True,eligible,1295523132.4005127,1167239914.067344,1.0,False,2020-07-01,False,False,False
CRM,True,eligible,1206913447.5105793,1125179441.8626332,1.0,False,2020-07-01,False,False,False
MU,True,eligible,1187277401.7493694,1168716736.0950289,1.0,True,2020-07-01,True,False,False
QCOM,True,eligible,751075387.8936514,710954375.7198212,1.0,False,2020-07-01,False,False,False
AVGO,True,eligible,720643452.9300054,652115125.6174663,1.0,False,2020-07-01,False,False,False
NOW,True,eligible,687419114.5811716,744255366.9517759,1.0,False,2020-07-01,False,False,False
LRCX,True,eligible,563772814.1974131,572406598.3311789,1.0,False,2020-07-01,False,False,False
AMAT,True,eligible,418307076.97565717,444194151.8693107,1.0,False,2020-07-01,False,False,False
TSM,True,eligible,399511276.2953313,414678882.9975128,1.0,False,2020-07-01,False,False,False
ASML,True,eligible,231379651.36047363,228332600.81159803,1.0,False,2020-07-01,False,False,False
ARM,False,not_live_yet<2023-09-14>,0.0,0.0,,False,2020-07-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2020-07-01,False,False,False
SMCI,False,addv_fail,0.0,17195982.718861293,,False,2020-07-01,False,False,False
