ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
NVDA,True,eligible,29635999834.681194,30406813524.99437,1.0,True,2025-07-01,True,False,False
PLTR,True,eligible,11387973844.2983,11421314634.425257,1.0,True,2025-07-01,True,False,False
AAPL,True,eligible,11212998159.918772,12606698444.348072,1.0,True,2025-07-01,True,False,False
MSFT,True,eligible,9407640902.804972,9891957738.762169,1.0,True,2025-07-01,True,False,False
AMZN,True,eligible,8735058501.06664,9830251660.61266,1.0,True,2025-07-01,True,False,False
META,True,eligible,8125555933.06783,9665301860.292368,1.0,True,2025-07-01,True,False,False
GOOGL,True,eligible,7418916037.425487,6909164175.428893,1.0,True,2025-07-01,True,False,False
AVGO,True,eligible,6101604651.23235,5633725422.546459,1.0,True,2025-07-01,True,False,False
AMD,True,eligible,5999776032.558721,5235388606.005496,1.0,True,2025-07-01,True,False,False
NFLX,True,eligible,3493057275.3130593,4492189708.967542,1.0,True,2025-07-01,False,True,False
MU,True,eligible,2534460421.9423676,2252729017.180827,1.0,False,2025-07-01,False,False,False
CRM,True,eligible,2459481526.108297,2046418157.2807434,1.0,False,2025-07-01,False,False,False
TSM,True,eligible,2250965173.7661233,2661403128.536188,1.0,False,2025-07-01,False,False,False
SMCI,True,eligible,1822409123.9421337,1887130198.136487,1.0,False,2025-07-01,True,False,True
INTC,True,eligible,1774765347.8690464,1896390278.0637803,1.0,False,2025-07-01,False,False,False
ADBE,True,eligible,1571105519.745992,1468069569.8216515,1.0,False,2025-07-01,False,False,False
QCOM,True,eligible,1280482424.9671936,1349290849.2583866,1.0,False,2025-07-01,False,False,False
NOW,True,eligible,1222463138.1754558,1476186481.4904833,1.0,False,2025-07-01,False,False,False
AMAT,True,eligible,1196174839.6125286,1254693181.6058447,1.0,False,2025-07-01,False,False,False
ASML,True,eligible,1033009669.7397867,1129590278.3999488,1.0,False,2025-07-01,False,False,False
LRCX,True,eligible,910226666.662496,933232446.1069742,1.0,False,2025-07-01,False,False,False
SHOP,True,eligible,880972892.0731608,1272328807.908049,1.0,False,2025-07-01,False,False,False
ARM,True,eligible,641649540.2644602,661523202.1672082,1.0,False,2025-07-01,False,False,False
