ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,13896607910.729622,13634021578.972696,1.0,True,2021-04-01,True,False,False
AMZN,True,eligible,10842942229.523722,11470823446.630085,1.0,True,2021-04-01,True,False,False
MSFT,True,eligible,7106290299.868774,6748148474.168154,1.0,True,2021-04-01,True,False,False
META,True,eligible,5813965069.511668,5514602655.910456,1.0,True,2021-04-01,True,False,False
NVDA,True,eligible,4676402209.333038,4456473873.241908,1.0,True,2021-04-01,True,False,False
AMD,True,eligible,3507592726.092631,3838153989.9523783,1.0,True,2021-04-01,True,False,False
GOOGL,True,eligible,3403145457.3516846,3537983309.4995894,1.0,True,2021-04-01,True,False,False
PLTR,True,eligible,2407250796.4737954,2327884218.039301,1.0,True,2021-04-01,False,True,False
MU,True,eligible,2054543021.6800945,1744539355.1805162,1.0,False,2021-04-01,False,False,False
NFLX,True,eligible,2012944625.76739,2563259701.775748,1.0,True,2021-04-01,True,False,False
INTC,True,eligible,1877324179.9380238,1964269302.0004332,1.0,True,2021-04-01,True,False,False
SHOP,True,eligible,1838847725.1869202,1700770946.5896363,1.0,False,2021-04-01,False,False,False
CRM,True,eligible,1680005641.7611187,1631624715.8229525,1.0,False,2021-04-01,True,False,True
ADBE,True,eligible,1476172715.3270466,1338837329.6760197,1.0,False,2021-04-01,False,False,False
TSM,True,eligible,1461841860.882314,1549004481.284296,1.0,False,2021-04-01,False,False,False
QCOM,True,eligible,1370022067.4333699,1376737952.7380564,1.0,False,2021-04-01,False,False,False
AMAT,True,eligible,1252247351.9464366,999323513.2925488,1.0,False,2021-04-01,False,False,False
AVGO,True,eligible,1208535727.007548,923668860.8815632,1.0,False,2021-04-01,False,False,False
LRCX,True,eligible,949495167.3362732,882956598.889366,1.0,False,2021-04-01,False,False,False
NOW,True,eligible,856344263.6723837,814272112.1625749,1.0,False,2021-04-01,False,False,False
ASML,True,eligible,608626586.1647543,524302555.29373413,1.0,False,2021-04-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2021-04-01,False,False,False
SMCI,False,addv_fail,0.0,10890747.670858625,,False,2021-04-01,False,False,False
