Label,FinalEquity,TotalReturn,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,CVaR_5,AvgExposure,TimeInMkt,TurnoverAnn,Days
BASE_OOS,1149814522556.189,11498144.225561889,0.16664974163746926,0.16980225698616308,0.9926372823117815,1.6302873932719695,-0.6751443450827019,0.2468357216515758,-0.025676875747761452,0.5194777011742809,0.778066215199398,7.470011208250777,26580
H7C2_OOS,1180968856368.2632,11809687.56368263,0.16694548398235787,0.16916178740690146,0.9972462779017489,1.639976733891545,-0.6718888230640397,0.24847188738909234,-0.02554963139845244,0.5178074511919153,0.778066215199398,7.452186446832928,26580
