ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AMZN,True,eligible,11910088103.219604,12468249314.077711,1.0,True,2019-01-01,True,False,False
AAPL,True,eligible,7283856744.7846985,7605212225.157432,1.0,True,2019-01-01,True,False,False
MSFT,True,eligible,4349632285.845337,4070217194.950043,1.0,True,2019-01-01,True,False,False
META,True,eligible,3941948642.433828,3852496139.8161874,1.0,True,2019-01-01,True,False,False
NFLX,True,eligible,3267743504.239464,4077065209.74241,1.0,True,2019-01-01,True,False,False
NVDA,True,eligible,2947686946.8608847,2987142337.4344053,1.0,True,2019-01-01,True,False,False
GOOGL,True,eligible,2224291250.363668,2355589339.294676,1.0,True,2019-01-01,True,False,False
AMD,True,eligible,1989036095.876382,2338275468.1997204,1.0,True,2019-01-01,True,False,False
MU,True,eligible,1172335763.8282077,1231377836.9435358,1.0,True,2019-01-01,True,False,False
INTC,True,eligible,1158120330.6662369,1209608406.7357745,1.0,True,2019-01-01,True,False,False
ADBE,True,eligible,1117822196.5396626,1083785319.7925143,1.0,False,2019-01-01,False,False,False
CRM,True,eligible,1096413480.2488708,985473841.0555159,1.0,False,2019-01-01,False,False,False
AVGO,True,eligible,859790419.2041397,730177101.0528746,1.0,False,2019-01-01,False,False,False
QCOM,True,eligible,831087484.3552271,833642337.5123584,1.0,False,2019-01-01,False,False,False
AMAT,True,eligible,441862317.22963333,423720097.8167428,1.0,False,2019-01-01,False,False,False
NOW,True,eligible,379856599.19541675,414125040.46007186,1.0,False,2019-01-01,False,False,False
LRCX,True,eligible,377790233.3767573,410537521.54126245,1.0,False,2019-01-01,False,False,False
TSM,True,eligible,296107928.772742,305327157.5262917,1.0,False,2019-01-01,False,False,False
SHOP,True,eligible,266402888.4941419,262454674.34758988,1.0,False,2019-01-01,False,False,False
ASML,True,eligible,186288391.57460532,181797922.4133204,1.0,False,2019-01-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2019-01-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2019-01-01,False,False,False
SMCI,False,addv_fail,0.0,9818312.378902284,,False,2019-01-01,False,False,False
