ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,12481048934.291687,13395633778.78877,1.0,True,2021-01-01,True,False,False
AMZN,True,eligible,11193938400.042725,14184051102.786594,1.0,True,2021-01-01,True,False,False
MSFT,True,eligible,5514867195.419159,5774257934.730796,1.0,True,2021-01-01,True,False,False
META,True,eligible,4402723584.902852,4992024907.559059,1.0,True,2021-01-01,True,False,False
AMD,True,eligible,3650110623.5212197,3922104712.190985,1.0,True,2021-01-01,True,False,False
NVDA,True,eligible,3504792394.4767,4288717037.2239976,1.0,True,2021-01-01,True,False,False
CRM,True,eligible,2758308194.4420877,1933042726.419697,1.0,True,2021-01-01,True,False,False
GOOGL,True,eligible,2313200114.075724,2717727108.1300764,1.0,True,2021-01-01,True,False,False
PLTR,True,eligible,2090935791.8787575,1249836367.745969,1.0,False,2021-01-01,False,False,False
NFLX,True,eligible,1806323806.503296,2535416472.179655,1.0,True,2021-01-01,True,False,False
INTC,True,eligible,1656618623.151614,1578740326.816577,1.0,True,2021-01-01,True,False,False
SHOP,True,eligible,1580050950.8516948,1527088803.0885968,1.0,False,2021-01-01,False,False,False
ADBE,True,eligible,1196949988.4720867,1179260954.007297,1.0,False,2021-01-01,False,False,False
MU,True,eligible,1097512624.9841309,951220606.4896599,1.0,False,2021-01-01,False,False,False
QCOM,True,eligible,1081593075.7332866,1013400531.5420363,1.0,False,2021-01-01,False,False,False
TSM,True,eligible,697676210.1552328,675596134.4731406,1.0,False,2021-01-01,False,False,False
AVGO,True,eligible,623610286.6243998,568025792.1715994,1.0,False,2021-01-01,False,False,False
NOW,True,eligible,622576610.9474182,660486912.9024081,1.0,False,2021-01-01,False,False,False
LRCX,True,eligible,587180704.0878296,542488234.1780889,1.0,False,2021-01-01,False,False,False
AMAT,True,eligible,505930248.747762,478064776.1221265,1.0,False,2021-01-01,False,False,False
ASML,True,eligible,245484186.95607504,273250186.99747723,1.0,False,2021-01-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2021-01-01,False,False,False
SMCI,False,addv_fail,0.0,8518011.297422742,,False,2021-01-01,False,False,False
