ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,3188056611.236852,3566165029.1345506,1.0,True,2016-07-01,True,False,False
AMZN,True,eligible,2319865161.5216575,2598830278.673021,1.0,True,2016-07-01,True,False,False
META,True,eligible,2293749100.916519,2879999267.0325265,1.0,True,2016-07-01,True,False,False
MSFT,True,eligible,1549358871.3145828,1467509857.4492984,1.0,True,2016-07-01,True,False,False
GOOGL,True,eligible,1310918696.1339314,1394995120.4275706,1.0,True,2016-07-01,True,False,False
NFLX,True,eligible,1065805392.8052902,1238906762.9321268,1.0,True,2016-07-01,True,False,False
INTC,True,eligible,541403542.9795074,561842891.7731906,1.0,True,2016-07-01,True,False,False
NVDA,True,eligible,420470124.5230675,402324803.97148365,1.0,True,2016-07-01,False,True,False
MU,True,eligible,404136454.43521816,324131213.3451144,1.0,True,2016-07-01,True,False,False
QCOM,True,eligible,402580126.23162585,377079127.9941014,1.0,True,2016-07-01,True,False,False
AVGO,True,eligible,372594592.87850064,317367440.7281573,1.0,False,2016-07-01,False,False,False
AMAT,True,eligible,341193032.438221,266853112.07549685,1.0,False,2016-07-01,False,False,False
CRM,True,eligible,321826570.24116516,284841312.7832806,1.0,False,2016-07-01,True,False,True
ADBE,True,eligible,287151839.21951294,245302994.9517023,1.0,False,2016-07-01,False,False,False
LRCX,True,eligible,174508618.00640425,182699341.68029967,1.0,False,2016-07-01,False,False,False
TSM,True,eligible,145044590.18699646,144373472.53759474,1.0,False,2016-07-01,False,False,False
AMD,True,eligible,131334281.40901248,99608071.13520153,1.0,False,2016-07-01,False,False,False
NOW,True,eligible,109077450.55176418,121752768.43065685,1.0,False,2016-07-01,False,False,False
ASML,True,eligible,75172097.91712444,66156378.02099803,1.0,False,2016-07-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2016-07-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2016-07-01,False,False,False
SHOP,False,addv_fail,0.0,18573011.98680817,,False,2016-07-01,False,False,False
SMCI,False,addv_fail,0.0,12389437.91500349,,False,2016-07-01,False,False,False
