ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
NVDA,True,eligible,22534986415.75248,16330857417.72558,1.0,True,2023-07-01,True,False,False
AAPL,True,eligible,10892825159.91806,9875006352.247158,1.0,True,2023-07-01,True,False,False
MSFT,True,eligible,9037704822.107748,8423841106.2348385,1.0,True,2023-07-01,True,False,False
AMD,True,eligible,8927195482.860413,7151137719.101001,1.0,True,2023-07-01,True,False,False
AMZN,True,eligible,7707143896.892497,7165079895.721715,1.0,True,2023-07-01,True,False,False
META,True,eligible,6151855867.166087,5619368845.340595,1.0,True,2023-07-01,True,False,False
GOOGL,True,eligible,4008509603.329519,3844847807.9529414,1.0,True,2023-07-01,True,False,False
AVGO,True,eligible,3121625112.977346,2036686745.7482474,1.0,True,2023-07-01,False,True,False
NFLX,True,eligible,3095187816.8062844,2509895280.109345,1.0,True,2023-07-01,True,False,False
ADBE,True,eligible,2232009640.610453,1568094752.90445,1.0,True,2023-07-01,True,False,False
CRM,True,eligible,1759339725.1266987,1333921098.7503536,1.0,False,2023-07-01,True,False,True
INTC,True,eligible,1652594462.6788776,1387830093.8106263,1.0,False,2023-07-01,False,False,False
PLTR,True,eligible,1458609283.8326516,899134127.1393291,1.0,False,2023-07-01,False,False,False
TSM,True,eligible,1394379714.9975586,1077324921.6228426,1.0,False,2023-07-01,False,False,False
MU,True,eligible,1362415264.3869145,1196119554.5376914,1.0,False,2023-07-01,False,False,False
QCOM,True,eligible,999117191.1869303,878412260.1160564,1.0,False,2023-07-01,False,False,False
SHOP,True,eligible,871058329.77698,885884393.8556066,1.0,False,2023-07-01,False,False,False
AMAT,True,eligible,845769323.5160574,716730933.4429423,1.0,False,2023-07-01,False,False,False
LRCX,True,eligible,832098555.9930166,738209752.6358347,1.0,False,2023-07-01,False,False,False
NOW,True,eligible,818454573.3938853,807220696.2316604,1.0,False,2023-07-01,False,False,False
ASML,True,eligible,719529187.6564535,640485947.5230384,1.0,False,2023-07-01,False,False,False
SMCI,True,eligible,709520037.0555878,450183207.9551031,1.0,False,2023-07-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2023-07-01,False,False,False
