ticker,eligible,reason,liq_size_proxy,addv_proxy,vol_coverage,in_universe,recon_date,prior_member,entered,exited
AAPL,True,eligible,6031833752.69479,7441083899.244816,1.0,True,2013-04-01,True,False,False
GOOGL,True,eligible,1801830120.7257545,1788101380.857958,1.0,True,2013-04-01,True,False,False
META,True,eligible,1037783859.1892624,1593804210.0341403,1.0,True,2013-04-01,True,False,False
MSFT,True,eligible,951203754.7685686,1015567997.9532938,1.0,True,2013-04-01,True,False,False
AMZN,True,eligible,795558243.92217,924551283.271941,1.0,True,2013-04-01,True,False,False
NFLX,True,eligible,758070650.0859816,849997916.4391623,1.0,True,2013-04-01,True,False,False
INTC,True,eligible,605951095.3007412,674692689.0332435,1.0,True,2013-04-01,True,False,False
QCOM,True,eligible,493437558.4216563,530269659.6475026,1.0,True,2013-04-01,True,False,False
CRM,True,eligible,312161893.9661662,275465130.88928705,1.0,True,2013-04-01,True,False,False
MU,True,eligible,306701945.90665025,246426430.52867556,1.0,True,2013-04-01,True,False,False
ADBE,True,eligible,152981425.97886404,141933386.3944523,1.0,False,2013-04-01,False,False,False
AMAT,True,eligible,139072834.80699858,143756524.4145893,1.0,False,2013-04-01,False,False,False
TSM,True,eligible,127928908.72728665,122198876.03785045,1.0,False,2013-04-01,False,False,False
NVDA,True,eligible,117427118.35602522,122128039.2212811,1.0,False,2013-04-01,False,False,False
ASML,True,eligible,103465972.01311748,115625276.16545662,1.0,False,2013-04-01,False,False,False
LRCX,True,eligible,76579197.52225082,79958859.92701848,1.0,False,2013-04-01,False,False,False
AVGO,True,eligible,69153004.2722543,73866442.49049444,1.0,False,2013-04-01,False,False,False
NOW,True,eligible,52942525.211024284,50997151.639317706,1.0,False,2013-04-01,False,False,False
AMD,False,addv_fail,0.0,49159777.94241678,,False,2013-04-01,False,False,False
ARM,False,seasoning_fail,0.0,0.0,,False,2013-04-01,False,False,False
PLTR,False,seasoning_fail,0.0,0.0,,False,2013-04-01,False,False,False
SHOP,False,seasoning_fail,0.0,0.0,,False,2013-04-01,False,False,False
SMCI,False,addv_fail,0.0,2397964.8335822043,,False,2013-04-01,False,False,False
